"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"worldwar/sam/aiming";"SAM system is aiming at the target";"Le système SAM vise la cible";"SAM system is aiming at the target";"SAM system is aiming at the target";"El sistema SAM está apuntando al objetivo";"ЗРК наводится на цель";"Rakietowy System Obrony Przeciwpowietrznej namierza cel";"SAM systém míří na cíl";"Uçaksavar sistemi hedefe nişan alıyor";"地\t空\t导\t弹\t系\t统\t正\t在\t瞄\t准\t目\t标";"地対空\tミサイルシステムは\t目標への\t照準を\t行っています";"Sistema SAM está mirando no alvo";"ЗРК наводиться на ціль";"SAM system is aiming at the target";"SAM system is aiming at the target";"SAM 이 목표물을 조준하고 있습니다.";"ЗРК наводится на цель";"SAM system is aiming at the target";"地\t對\t空\t飛\t彈\t系\t統\t正\t在\t瞄\t準\t目\t標";"SAM system is aiming at the target";"Hệ thống SAM đang ngắm mục tiêu";;
"worldwar/artillery/firing";"Shelling";"Tirs d'artillerie";"Fuoco";"Beschuss";"Bombardeando";"Артиллерия производит обстрел";"Ostrzał";"Střelba";"Ateş ediliyor";"正\t在\t炮\t击";"充填中";"Disparando";"Артилерія здійснює обстріл";"Granatiranje";"Tüzelés";"포격중";"Артылерыя здзяйсняе абстрэл";"Bombardează";"正\t在\t砲\t擊";"  ";"Đang bắn";;
"worldwar/sam/firing";"SAM system is firing";"Le système SAM est en train de tirer";"SAM system is firing";"SAM system is firing";"El sistema SAM está disparando";"ЗРК производит обстрел";"Rakietowy System Obrony Przeciwpowietrznej prowadzi ogień";"SAM systém střílí";"Uçaksavar sistemi ateş ediyor";"地\t空\t导\t弹\t系\t统\t正\t在\t开\t火";"地対空\tミサイルシステムは\t発射を\t行っています";"Sistema SAM disparando";"ЗРК виконує обстріл";"SAM system is firing";"SAM system is firing";"SAM 체계가 공격 중입니다.";"ЗРК производит обстрел";"SAM system is firing";"地\t對\t空\t飛\t彈\t系\t統\t正\t在\t開\t火";"SAM system is firing";"Hệ thống SAM đang khai hỏa";;
"worldwar/airfield";"Airfield";"Aérodrome";"Aeroporto";"Flugfeld";"Aeródromo";"Аэродром";"Lotnisko";"Letiště";"Havaalanı";"机\t场";"飛行場";"Aeródromo";"Аеродром";"Pista";"Repülőtér";"비행장";"Аэрадром";"Aerodrom";"機\t場";"  ";"Sân bay";;
"worldwar/helipad";"Helipad";"Héliport";"Eliporto";"Hubschrauberlandeplatz";"Helipuerto";"Вертолётная площадка";"Lądowisko";"Heliport";"Helikopter pisti";"停\t机\t坪";"ヘリパッド";"Heliporto";"Гелікоптерний майданчик";"Heliodrom";"Helikopter-leszállóhely";"헬리패드";"Гелікоптэрная пляцоўка";"Helipad";"停\t機\t坪";"  ";"Sân bay trực thăng";;
"worldwar/airfield_units";"At the airfield";"A l'aérodrome";"In aeroporto";"Auf dem Flugplatz";"En el aeródromo";"На аэродроме";"Na lotnisku";"Na letišti";"Havaalanında";"位\t于\t机\t场";"飛行場";"No aeródromo";"На аеродромі";"Na pisti";"A repülőtéren";"공항에 위치";"На аэрадроме";"Pe aerodrom";"位\t於\t機\t場";"  ";"Ở sân bay";;
"worldwar/airfield_in_fly";"In flight";"En vol";"In volo";"Im Flug";"En vuelo";"В полёте";"W locie";"V letu";"Uçuşta";"飞\t行\t中";"飛行中";"Em vôo";"В польоті";"U letu";"A levegőben";"비행중";"У палёце";"În zbor";"飛\t行\t中";"  ";"Đang trong chuyến bay";;
"worldwar/airfield_capacity";"Airfield capacity";"Capacité de l'aérodrome";"Capacità dell'Aeroporto";"Flugplatz-Kapazität";"Capacidad del aeródromo";"Вместимость аэродрома";"Pojemność lotniska";"Kapacita letiště";"Havaalanı kapasitesi";"机\t场\t容\t量";"飛行場\tキャパシティ";"Capacidade do aeródromo";"Місткість аеродрому";"Kapacitet piste";"Reptérkapacitás";"비행장 수용량";"Умяшчальнасць аэрадрома";"Capacitate aerodrom";"機\t場\t容\t量";"  ";"Sức chứa sân bay";;
"worldwar/airfield_is_full";"Airfield is fully filled";"L'aérodrome est complet";"L'aeroporto è completo";"Flugplatz ist voll gefüllt";"El aeródromo está lleno";"Аэродром полностью заполнен";"Lotnisko zapełnione";"Letiště je zaplněno";"Havalaanı tamamen dolu";"机\t场\t已\t满";"飛行場は\t一杯です";"Aeródromo totalmente cheio";"Аеродром повністю заповнений";"Pista je potpuno popunjena";"A repülőtér teljesen fel van töltve";"비행장에 수용 가능한 공간이 없습니다.";"Аэрадром цалкам запоўнены";"Aerodromul este plin";"機\t場\t已\t滿";"  ";"Sân bay đã được chứa đầy";;
"worldwar/helipad_units";"At the helipad";"A l'héliport";"All'eliporto";"An dem Hubschrauberlandeplatz";"En el helipuerto";"На площадке";"Na lądowisku";"Na heliportu";"Helikopter pistinde";"位\t于\t停\t机\t坪";"ヘリパッド";"No heliporto";"На майданчику";"Na heliodromu";"A helikopter-leszállóhelyen";"헬기장에 위치";"На пляцоўцы";"At the helipad";"位\t於\t停\t機\t坪";"  ";"Ở sân bay trực thăng";;
"worldwar/helipad_capacity";"Helipad capacity";"Capacité de l’héliport";"Capacità dell'eliporto";"Kapazität des Hubschrauberlandeplatz";"Capacidad del helipuerto";"Вместимость площадки";"Pojemność lądowiska";"Kapacita heliportu";"Helikopter pisti kapasitesi";"停\t机\t坪\t容\t量";"ヘリパッドキャパシティ";"Capacidade do heliporto";"Ємність майданчика";"Kapacitet heliodroma";"Helikopter-leszállóhely kapacitása";"헬리패드 수용량";"Умяшчальнасць пляцоўкі";"Helipad capacity";"停\t機\t坪\t容\t量";"  ";"Sức chứa sân bay trực thăng";;
"worldwar/helipad_is_full";"Helipad is fully filled";"L’héliport est complet";"Eliporto pieno";"Hubschrauberlandeplatz ist komplett gefüllt";"El helipuerto está lleno";"Площадка полностью заполнена";"Lądowisko zapełnione";"Heliport je zaplněn";"Helikopter pisti tamamen dolu";"停\t机\t坪\t已\t满";"ヘリパッドは\t一杯です";"Heliporto lotado";"Майданчик повністю заповнено";"Heliodrom je potpuno popunjen";"A helikopter-leszállóhely teljesen fel van töltve";"헬리패드에 수용 가능한 공간이 없습니다.";"Пляцоўка поўнасцю запоўнена";"Helipad is fully filled";"停\t機\t坪\t已\t滿";"  ";"Sân bay trực thăng đã được chứa đầy";;
"worldwar/airfieldStrenght/clans_players";"Squadron players";"Joueurs d'Escadron";"Membri della Squadriglia";"Kampfgruppenspieler";"Jugadores del escuadrón";"Игроки из полков";"Członkowie Dywizjonu";"Hráči svazu";"Filo oyuncuları";"联\t队\t玩\t家";"編隊\tプレイヤー";"Jogadores do esquadrão";"Гравці з полків";"Igrači eskadrile";"Játékosok a században";"비행대 플레이어";"Гульцы з палкоў";"Jucători companie";"聯\t隊\t玩\t家";"  ";"Các thành viên quân đoàn";;
"worldwar/airfieldStrenght/clans_players/tooltip";"The number of players from the squadrons participating in the operation to which the current battle belongs.";"Le nombre de joueurs membres de l'escadron pouvant contrôler les armées impliquées dans la bataille.";"Numero di giocatori delle squadriglie che partecipano all'operazione a cui appartiene questa battaglia.";"Die Anzahl der Spieler, die Kampfgruppenmitglieder sind und die an der Schlacht beteiligten Armeen steuern können.";"El número de jugadores miembros de escuadrones que controlan los ejércitos involucrados en la batalla.";"Количество игроков из полков, участвующих в операции, к которой относится текущая битва.";"Liczba graczy z dywizjonów biorących udział w operacji do której należy obecna bitwa.";"Počet hráčů, kteří jsou členy svazu, který ovládá armády zapojené do bitvy";"Şu anki muharebe puanının ait olduğu harekatta çarpışan filoların oyuncu sayıları.";"已\t加\t入\t军\t事\t行\t动\t的\t联\t队\t中，\t参\t加\t当\t前\t战\t斗\t的\t联\t队\t玩\t家\t数\t量。";"現在の\tバトルを\t含む\t作戦に\t参加している\t編隊の\tプレイヤー\t数。";"Número de jogadores dos esquadrões que participam na operação, na batalha em particular.";"Кількість гравців, які перебувають в полках, які керують арміями, які беруть участь в бою.";"The number of players from the squadrons participating in the operation to which the current battle belongs.";"A játékosok száma azon századokból, amelyek részt vesznek abban a hadműveletben, amelyhez az aktuális csata tartozik.";"현재 전투가 포함된 작전에 참가중인 비행대원의 수";"Колькасць гульцоў з палкоў, якія ўдзельнічаюць у аперацыі, да якой адносіцца бягучая бітва.";"Numărul de jucători din companiile care participă la operațiunea care face parte din bătălia curentă.";"已\t加\t入\t軍\t事\t行\t動\t的\t聯\t隊\t中，\t參\t加\t當\t前\t戰\t鬥\t的\t聯\t隊\t玩\t家\t數\t量。";"  ";"Số người chơi từ các quân đoàn tham gia vào chiến dịch mà trận chiến hiện tại diễn ra";;
"worldwar/airfieldStrenght/other";"Other";"Autre";"Altro";"Anderes";"Otros";"Остальные";"Inne";"Ostatní";"Diğer";"其\t他";"その\t他";"Outro";"Інші";"Ostalo";"Egyéb";"기타";"Іншыя";"Altele";"其\t他";"  ";"Khác";;
"worldwar/armiesInfo/idle";"Idle";"Arrêté";"In Attesa";"Untätig";"En espera";"Ожидание";"Spoczynek";"Nečinná";"Boşta";"待\t命";"待機中";"Inativo";"Очікування";"Neaktivan";"Tétlen";"유휴 상태";"Чаканне";"Așteaptă";"待\t命";"  ";"Chờ lệnh";;
"worldwar/armiesInfo/onMove";"On the move";"En déplacement";"In Movimento";"In Bewegung";"En movimiento";"В движении";"W ruchu";"V pohybu";"Hareket halinde";"正\t在\t移\t动";"移動中";"Em movimento";"В русі";"U pokretu";"Mozgásban";"이동중";"Рушыць";"În mișcare";"正\t在\t移\t動\t移\t動\t中";"  ";"Đang di chuyển";;
"worldwar/armiesInfo/entrenched";"Entrenched";"Retranché";"Trincerato";"Eingegraben";"Atrincherado";"Окопаны";"Umocniona";"Zakopaná";"Yerleşik";"已\t驻\t扎";"塹壕内";"Entrincheirado";"Окопалися";"U rovu";"Beásva";"전선 고착됨";"Акапаліся";"Fortificată";"已\t駐\t紮";"  ";"Đang cố thủ";;
"worldwar/armiesInfo/inBattle";"In battle";"En combat";"In battaglia";"In der Schlacht";"En batalla";"В битве";"W bitwie";"V bitvě";"Savaşta";"战\t斗\t中";"戦闘中";"Em batalha";"В бою";"U borbi";"Csatában";"전투 중";"У баі";"În luptă";"戰\t鬥\t中";"  ";"Trong trận chiến";;
"worldwar/noUnits";"No Vehicles";"Pas de véhicules";"Nessuna Unità";"Keine Fahrzeuge";"Sin Vehículos";"Техника отсутствует";"Brak maszyn";"Žádné stroje";"Araçlar Yok";"没\t有\t载\t具";"機体/車両 なし";"Sem Veículos";"Техніка відсутня";"Bez vozila";"Nincsenek járművek";"장비 없음";"Тэхніка адсутнічае";"Fără vehicule";"沒\t有\t載\t具";"  ";"Không phương tiện";;
"worldwar/operation/active";"Active";"Actives";"Attiva";"Aktiv";"Activo";"Активные";"Aktywny";"Aktivní";"Aktif";"可\t用";"アクティブ";"Ativa";"Активні";"Aktivno";"Aktív";"활성화";"Актыўныя";"Activă";"可\t用";"  ";"Đang diễn ra";;
"worldwar/operation/finished";"Finished";"Terminées";"Finita";"Abgeschlossen";"Terminado";"Завершённые";"Zakończona";"Ukončené";"Sona ermiş";"已\t结\t束";"完了";"Terminada";"Завершені";"Završen";"Befejezett";"완료됨";"Завершаныя";"Finalizată";"已\t結\t束";"  ";"Đã kết thúc";;
"worldwar/operation/side_clans_number";"Squadrons required: {numb}";"Escadrons requis : {numb}";"Squadriglie necessarie: {numb}";"Erforderliche Kampfgruppen: {numb}";"Escuadrones requeridos: {numb}";"Полков необходимо: {numb}";"Wymagana ilość dywizjonów: {numb}";"Požadované svazy: {numb}";"Gerekli filolar: {numb}";"需\t要\t联\t队\t数\t量：\t{numb}";"必要編隊数：\t{numb}";"Esquadrões necessários: {numb}";"Полків необхідно: {numb}";"Potrebno eskadrila: {numb}";"Szükséges századok: {numb}";"비행대 필요: {numb}";"Патрэбна палкоў: {numb}";"Companii necesare: {numb}";"需\t要\t聯\t隊\t數\t量：\t{numb}";"  ";"Số quân đoàn yêu cầu: {numb}";;
"worldwar/operation/side_clans_limits";"Squadrons required (min - max): {min} - {max}";"Escadrons requis (min - max) : {min} - {max}";"Squadriglie necessarie (min - max): {min} - {max}";"Erforderliche Kampfgruppen (min - max): {min} - {max}";"Escuadrones requeridos (min - max): {min} - {max}";"Полков необходимо (мин - макс): {min} - {max}";"Wymagane dywizjony (min - maks): {min} - {max}";"Požadované svazy (min - max): {min} - {max}";"Gerekli filolar (en az - en çok): {min} - {max}";"需\t要\t联\t队\t数\t量：\t{min} - {max}";"必要編隊数 (最小～最大)：\t{min}～{max}";"Esquadrões necessários (min - máx): {min} - {max}";"Полків необхідно (мін - макс): {min} - {max}";"Potrebno eskadrila (min - max): {min} - {max}";"Szükséges századok (min–max): {min}–{max}";"비행대 필요 (최소 - 최대): {min} - {max}";"Патрэбна палкоў (мін - макс): {min} - {max}";"Companii necesare (min - max): {min} - {max}";"需\t要\t聯\t隊\t數\t量：\t{min} - {max}";"  ";"Số quân đoàn yêu cầu (nhỏ nhất - lớn nhất) {min} - {max}";;
"worldwar/operation/participating_clans";"Squadrons participating:";"Escadrons participant :";"Squadriglie partecipanti:";"Teilnehmende Kampfgruppen:";"Escuadrones participando:";"Участвующие полки:";"Dywizjony biorące udział:";"Zúčastněné svazy";"Katılan filolar:";"已\t参\t加\t的\t联\t队：";"参加編隊数：";"Esquadrões participantes:";"Беруть участь полки:";"Učestvuje eskadrila:";"Részt vevő századok:";"참여 중인 비행대:";"Палкі-удзельнікі:";"Companii participante:";"已\t參\t加\t的\t聯\t隊：";"  ";"Các quân đoàn đang tham gia: ";;
"worldwar/operation/clans_number";"Squadrons for each side: {numb}";"Escadrons de chaque côté : {numb}";"Squadriglie per ciascun lato: {numb}";"Kampfgruppen je Seite: {numb}";"Escuadrones por bando: {numb}";"Полков за каждую сторону: {numb}";"Dywizjony na każdą ze stron: {numb}";"Svazy na každé straně: {numb}";"Taraf başına filolar: {numb}";"双\t方\t的\t联\t队\t数\t量：\t{numb}";"各陣営の\t編隊数：\t{numb}";"Esquadrões para cada lado: {numb}";"Полків за кожну сторону: {numb}";"Eskadrila na svakoj strani:";"Századok az egyes oldalakon: {numb}";"각 측의 비행대 수: {numb}";"Палкоў за кожны бок: {numb}";"Companii de fiecare parte: {numb}";"雙\t方\t的\t聯\t隊\t數\t量：\t{numb}";"  ";"Số quân đoàn cho mỗi phe: {numb}";;
