"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"icon/unitclass/gun_boat";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";"␉";;
"icon/unitclass/heavy_gun_boat";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";"␊";;
"icon/unitclass/naval_ferry_barge";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";"␋";;
"icon/unitclass/destroyer";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";"␌";;
"icon/unitclass/light_cruiser";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";"␎";;
"icon/unitclass/cruiser";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";"␏";;
"icon/unitclass/battlecruiser";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";"␐";;
"icon/unitclass/battleship";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";"␑";;
"icon/unitclass/submarine";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";"␒";;
"icon/unitclass/ufo";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";"┞";;
"icon/unitclass/suit";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";"╅";;
"icon/unittype/aircraft";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";"▭";;
"icon/unittype/tank";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";"▮";;
"icon/unittype/boat";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";"⋛";;
"icon/unittype/ship";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";"┚";;
"icon/unittype/helicopter";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";"⋡";;
"icon/tutorial";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";"╵";;
"icon/battleTasks";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";"╴";;
"icon/events";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";"╳";;
"icon/news";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";"╲";;
"icon/spare";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";"╢";;
"icon/universalSpare";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";"<color=@universalSpareColor>╢</color>";;
"icon/chest";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";"╪";;
"icon/chest2";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";"⋦";;
"icon/info";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";"┌";;
"icon/dice/transparent";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";"⋰";;
"icon/dice/dark";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";"⋱";;
"icon/xmas_tree";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";"⋮";;
"icon/cross_play";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";"⋭";;
"icon/worldWar";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";"╫";;
"icon/worldWar/colored";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";"<color=@worldWarIconColor>╫</color>";;
"icon/star";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";"┐";;
"icon/star/white";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";"<color=@white>┐</color>";;
"icon/gear";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";"⋥";;
"icon/gear_broken";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";"⋟";;
"icon/arrowUp";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";"→";;
"icon/arrowDown";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";"←";;
"icon/arrowRight";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";"↓";;
"icon/psn";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";"⋊";;
"icon/xbox";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";"⋉";;
"icon/steam";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";"⋈";;
"icon/pc";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";"⋆";;
"icon/tv";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";"⋇";;
"icon/nuclear_bomb";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";"☢";;
"icon/cup";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";"␙";;
"order/colored_icon";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";"<color=@userlogColoredText>▪</color>";;
"check_mark/green";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";"<color=@goodTextColor>✔</color>";;
"yum/short";"yum";"yum";"yum";"yum";"yum";"руб";"yum";"yum";"yum";"yum";"yum";"yum";"руб";"yum";"yum";"yum";"руб";"yum";"yum";"yum";"yum";;
"yum/price_scale";;;;;;8;;;;;;;8;;;;8;;;;;;
"id_menu_title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title_tencent";"title";;
"id_full_title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title";"title_tencent";"title";;
"url_login_host";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";"store.gaijin.net";;
"url/replenish";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";"auto_local auto_login https://store.gaijin.net/replenishment.php?utm_source=wt_game&utm_medium=special";;
"url/recovery";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/ru/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/ru/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/ru/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";"https://login.gaijin.net/en/sso/forgot";;
"url/signUp";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";"https://login.gaijin.net/fromgame?distr={distr}&project=warthunder";;
"url/signUpSteam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.ru/ru/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.ru/ru/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.ru/ru/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";"http://warthunder.com/en/registration?r=steam";;
"url/signUpShieldTV";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";"http://warthunder.com/android";;
"url/changeName";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";"auto_local auto_login https://store.gaijin.net/user.php";;
"url/faq";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/ru/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/ru/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/ru/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";"auto_login sso_service=any http://warthunder.com/en/game/faq/";;
"url/support";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/ru";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/ru";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/ru";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";"auto_login sso_service=zendesk https://support.gaijin.net/hc/en-us";;
"url/recharge";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";"auto_local auto_login https://store.gaijin.net/catalog.php?category=GoldenEagles";;
