"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"additional/country_germany_aviation";"Germany features (air)";"Allemagne (aérien)";"Aviazione Tedesca";"Deutschland (Luft)";"Características de Alemania (aire)";"Германия (самолёты) и её особенности";"Niemcy ( Siły Powietrzne)";"Německo (letecké)";"Almanya özellikleri (hava)";"德\t国\t空\t军";"ドイツ\t軍の\t仕様 (航空)";"Funcionalidades da Alemanha (ar)";"Німеччина (літаки) і її особливості";"Nemačke karakteristike (avioni)";"Német jellemzők (repülőgépek)";"독일군 항공기";"Нямеччына (авіяцыя) і яе асаблівасці";"Caracteristici Germania (avioane)";"德\t國\t空\t軍";"D 系\t空\t军";"Tiêu biểu của Đức (không quân)";;
"additional/country_germany_army";"Germany features (tanks)";"Allemagne (chars)";"Esercito Tedesco";"Deutschland (Land)";"Características de Alemania (tanques)";"Германия (танки) и её особенности";"Niemcy (Wojska Lądowe) ";"Německo (pozemní)";"Almanya özellikleri (tanklar)";"德\t国\t陆\t军";"ドイツ\t軍の\t仕様 (戦車)";"Funcionalidades da Alemanha (tanques)";"Німеччина (танки) і її особливості";"Nemačke karakteristike (tenkovi)";"Német jellemzők (harckocsik)";"독일군 전차";"Нямеччына (наземныя сілы) і яе асаблівасці";"Caracteristici Germania (tancuri)";"德\t國\t陸\t軍";"D 系\t陆\t军";"Tiêu biểu của Đức (xe tăng)";;
"additional/country_ussr_aviation";"USSR features (air)";"URSS (aérien)";"Aviazione URSS";"UdSSR (Luft)";"Características de la URSS (aire)";"СССР (самолёты) и её особенности";"ZSRR (Lotnictwo) ";"SSSR (letecké)";"USSR özellikleri (hava)";"苏\t联\t空\t军";"ソビエト\t軍の\t仕様 (航空)";"Funcionalidades da URSS (ar)";"СРСР (літаки) і її особливості";"SSSR karakteristike (avioni)";"Szovjet jellemzők (repülőgépek)";"소련군 항공기";"СССР (авіяцыя) і яе асаблівасці";"Caracteristici URSS (avioane)";"蘇\t聯\t空\t軍";"S 系\t空\t军";"Tiêu biểu của Liên Xô (không quân)";;
"additional/country_ussr_army";"USSR features (tanks)";"URSS (chars)";"Esercito URSS";"UdSSR (Land)";"Características de la URSS (tanques)";"СССР (танки) и её особенности";"ZSRR (Wojska Lądowe)";"SSSR (pozemní)";"USSR özellikleri (tanklar)";"苏\t联\t陆\t军
";"ソビエト\t軍の\t仕様 (戦車)";"Funcionalidades da URSS (tanques)";"СРСР (танки) і її особливості";"SSSR karakteristike (tenkovi)";"Szovjet jellemzők (harckocsik)";"소련군 전차";"СССР (наземныя сілы) і яе асаблівасці";"Caracteristici URSS (tancuri)";"蘇\t聯\t陸\t軍";"S 系\t陆\t军";"Tiêu biểu của Liên Xô (xe tăng)";;
"additional/country_britain_aviation";"Britain features (air)";"Grande Bretagne (aérien)";"Aviazione Britannica";"Großbritannien (Luft)";"Características de Gran Bretaña (aire)";"Британия (самолёты) и её особенности";"Wielka Brytania ( Siły Powietrzne) ";"Británie (letecké)";"İngiltere özellikleri (hava)";"英\t国\t空\t军";"イギリス\t軍の\t仕様 (航空)";"Funcionalidades da Grã-Bretanha (ar)";"Британія (літаки) та її особливості";"Britanske karakteristike (avioni)";"Brit jellemzők (repülőgépek)";"영국군 항공기";"Вялікабрытанія (авіяцыя) і яе асаблівасці";"Caracteristici Marea Britanie (avioane)";"英\t國\t空\t軍";"E 系\t空\t军";"Tiêu biểu của Anh (không quân)";;
"additional/country_britain_army";"Britain features (tanks)";"Grande Bretagne (chars)";"Esercito Britannico";"Großbritannien (Land)";"Características de Gran Bretaña (tanques)";"Британия (танки) и её особенности";"Wielka Brytania (Wojska Lądowe)";"Británie (pozemní)";"İngiltere özellikleri (tanklar)";"英\t国\t陆\t军";"イギリス\t軍の\t仕様 (戦車)";"Funcionalidades da Grã-Bretanha (tanques)";"Британія (танки) та її особливості";"Britanske karakteristike (tenkovi)";"Brit jellemzők (harckocsik)";"영국군 전차";"Вялікабрытанія (наземныя сілы) і яе асаблівасці";"Caracteristici Marea Britanie (tancuri)";"英\t國\t陸\t軍";"E 系\t陆\t军";"Tiêu biểu của Anh (xe tăng)";;
"additional/country_australia_aviation";"Australia features (air)";"Australie (aérien)";"Aviazione Australiana";"Australien (Luft)";"Características de Australia (aire)";"Австралия (самолёты) и её особенности";"Australia ( Siły Powietrzne)";"Austrálie (letecké)";"Avustralya özellikleri (hava)";"澳\t大\t利\t亚\t空\t军";"オーストラリア\t軍の\t仕様 (航空)";"Funcionalidades da Austrália (ar)";"Австралія (літаки) і її особливості";"Australijske karakteristike (avioni)";"Ausztrál jellemzők (repülőgépek)";"호주군 항공기";"Аўстралія (авіяцыя) і яе асаблівасці";"Caracteristici Australia (avioane)";"澳\t大\t利\t亞\t空\t軍";"O 系\t空\t军";"Tiêu biểu của Úc (không quân)";;
"additional/country_australia_army";"Australia features (tanks)";"Australie (chars)";"Esercito Australiano";"Australien (Land)";"Características de Australia (tanques)";"Австралия (танки) и её особенности";" Australia (Wojska Lądowe) ";"Austrálie (pozemní)";"Avustralya özellikleri (tanklar)";"澳\t大\t利\t亚\t陆\t军";"オーストラリア\t軍の\t仕様 (戦車)";"Funcionalidades da Austrália (tanques)";"Австралія (танки) і її особливості";"Australijske karakteristike (tenkovi)";"Ausztrál jellemzők (harckocsik)";"호주군 전차";"Аўстралія (наземныя сілы) і яе асаблівасці";"Caracteristici Australia (tancuri)";"澳\t大\t利\t亞\t陸\t軍";"O 系\t陆\t军";"Tiêu biểu của Úc (xe tăng)";;
"additional/country_usa_aviation";"USA features (air)";"USA (aérien)";"Aviazione USA";"USA (Luft)";"Características de los EEUU (aire)";"США (самолёты) и её особенности";"Stany Zjednoczone ( Siły Powietrzne) ";"USA (letecké)";"ABD özellikleri (hava)";"美\t国\t空\t军";"アメリカ\t軍の\t仕様 (航空)";"Funcionalidades dos EUA (ar)";"США (літаки) і її особливості";"SAD karakteristike (avioni)";"Amerikai jellemzők (repülőgépek)";"미군 항공기";"ЗША (авіяцыя) і яе асаблівасці";"Caracteristici USA (avioane)";"美\t國\t空\t軍";"A 系\t空\t军";"Tiêu biểu của Mỹ (không quân)";;
"additional/country_usa_army";"USA features (tanks)";"USA (chars)";"Esercito USA";"USA (Land)";"Características de los EEUU (tanques)";"США (танки) и её особенности";"Stany Zjednoczone (Wojska Lądowe)";"USA (pozemní)";"ABD özellikleri (tanklar)";"美\t国\t陆\t军";"アメリカ\t軍の\t仕様 (戦車)";"Funcionalidades dos EUA (tanques)";"США (танки) і її особливості";"SAD karakteristike (tenkovi)";"Amerikai jellemzők (harckocsik)";"미군 전차";"ЗША (наземныя сілы) і яе асаблівасці";"Caracteristici USA (tancuri)";"美\t國\t陸\t軍";"A 系\t陆\t军";"Tiêu biểu của Mỹ (xe tăng)";;
"additional/country_italy_aviation";"Italy features (air)";"Italie (aérien)";"Aviazione Italiana";"Italien (Luft)";"Características de Italia (aire)";"Италия (самолёты) и её особенности";"Włochy (Siły Powietrzne)  ";"Itálie (letecké)";"İtalya özellikleri (hava)";"意\t大\t利\t空\t军";"イタリア\t軍の\t仕様 (航空)";"Funcionalidades da Itália (ar)";"Італія (літаки) і її особливості";"Italijanske karakteristike (avioni)";"Olasz jellemzők (repülőgépek)";"이탈리아군 항공기";"Італія (авіяцыя) і яе асаблівасці";"Caracteristici Italia (avioane)";"意\t大\t利\t空\t軍";"I 系\t空\t军";"Tiêu biểu của Ý (không quân)";;
"additional/country_italy_army";"Italy features (tanks)";"Italie (chars)";"Esercito Italiano";"Italien (Land)";"Características de Italia (tanques)";"Италия (танки) и её особенности";"Włochy (Wojska Lądowe) ";"Itálie (pozemní)";"İtalya özellikleri (tanklar)";"意\t大\t利\t陆\t军";"イタリア\t軍の\t仕様 (戦車)";"Funcionalidades da Itália (tanques)";"Італія (танки) і її особливості";"Italijanske karakteristike (tenkovi)";"Olasz jellemzők (harckocsik)";"이탈리아군 전차";"Італія (наземныя сілы) і яе асаблівасці";"Caracteristici Italia (tancuri)";"意\t大\t利\t陸\t軍";"I 系\t陆\t军";"Tiêu biểu của Ý (xe tăng)";;
"additional/country_japan_aviation";"Japan features (air)";"Japon (aérien)";"Aviazione Giapponese";"Japan (Luft)";"Características de Japón (aire)";"Япония (самолёты) и её особенности";"Japonia (Siły Powietrzne) ";"Japonsko (letecké)";"Japonya özellikleri (hava)";"日\t本\t空\t军";"日本軍の\t仕様 (航空)";"Funcionalidades do Japão (ar)";"Японія (літаки) і її особливості";"Japanske karakteristike (avioni)";"Japán jellemzők (repülőgépek)";"일본군 항공기";"Японія (авіяцыя) і яе асаблівасці";"Caracteristici Japonia (avioane)";"日\t本\t空\t軍";"R 系\t空\t军";"Tiêu biểu của Nhật (không quân)";;
"additional/country_japan_army";"Japan features (tanks)";"Japon (chars)";"Esercito Giapponese";"Japan (Land)";"Características de Japón (tanques)";"Япония (танки) и её особенности";"Japonia (Wojska Lądowe) ";"Japonsko (pozemní)";"Japonya özellikleri (tanklar)";"日\t本\t陆\t军";"日本軍の\t仕様 (戦車)";"Funcionalidades do Japão (tanques)";"Японія (танки) і її особливості";"Japanske karakteristike (tenkovi)";"Japán jellemzők (harckocsik)";"일본군 전차";"Японія (наземныя сілы) і яе асаблівасці";"Caracteristici Japonia (tancuri)";"日\t本\t陸\t軍";"R 系\t陆\t军";"Tiêu biểu của Nhật (xe tăng)";;
"additional/country_china_aviation";"China features (air)";"Chine (aérien)";"Aviazione Cinese";"China (Luft)";"Características de China (aire)";"Китай (самолёты) и её особенности";"Chiny (Siły Powietrzne)";"Čína (letecké)";"Çin özellikleri (hava)";"中\t国\t空\t军";"中国軍の\t仕様 (航空)";"Funcionalidades da China (ar)";"Китай (літаки) та її особливості";"Kineske karakteristike (avioni)";"Kínai jellemzők (repülőgépek)";"중국 (항공기)";"Кітай (авіяцыя) і яе асаблівасці";"Caracteristici China (avioane)";"中\t國\t空\t軍";"C 系\t空\t军";"Tiêu biểu của Trung Quốc (không quân)";;
"additional/country_china_army";"China features (tanks)";"Chine (chars)";"Esercito Cinese";"China (Land)";"Características de China (terrestres)";"Китай (танки) и её особенности";"Chiny (Wojska Lądowe)";"Čína (pozemní)";"Çin özellikleri (tanklar)";"中\t国\t陆\t军";"中国軍の\t仕様 (戦車)";"Funcionalidades da China (tanque)";"Китай (танки) та її особливості";"Kineske karakteristike (tenkovi)";"Kínai jellemzők (harckocsik)";"중국 (전차)";"Кітай (наземныя сілы) і яе асаблівасці";"Caracteristici China (tancuri)";"中\t國\t陸\t軍";"C 系\t陆\t军";"Tiêu biểu của Trung Quốc (xe tăng)";;
"unlockTag/unit_aircraft";"Air vehicles";"Aéronefs";"Aerei";"Luftwaffe";"Vehículos aéreos";"Воздушная техника";"Samoloty";"Letadla";"Hava araçları";"空\t中\t单\t位";"航空機";"Veículos aéreos";"Повітряна техніка";"Letelice";"légi járművek";"항공기";"Паветраная тэхніка";"Avion";"空\t中\t單\t位";"飞\t行\t单\t位";"Không quân";;
"unlockTag/unit_tank";"Ground vehicles";"Véhicules terrestres";"Veicoli terrestri";"Heer";"Vehículos terrestres";"Наземная техника";"Jednostki Naziemne";"Vozidla";"Kara Araçları";"地\t面\t载\t具";"地上車両";"Veículos terrestres";"Наземна техніка";"Kopnena vozila";"harckocsi";"차량";"Наземная тэхніка";"Vehicul terestru";"地\t面\t載\t具";"地\t面\t载\t具";"Lục quân";;
"unlockTag/aircraft_only";"Aircraft";"Avion";"Aereo";"Flugzeug";"Avión";"Самолёт";"Samolot";"Letadlo";"Uçak";"飞\t机";"航空機";"Aeronave";"Літак";"Aircraft";"repülőgép";"항공기";"Самалёт";"Avion";"飛\t機";"飞\t机";"Máy bay";;
"unlockTag/type_light_fighter";"Light Fighter";"Chasseur léger";"Caccia Leggero";"Leichter Jäger";"Caza ligero";"Лёгкий истребитель";"Lekki myśliwiec";"Lehký stíhač";"Hafif Avcı";"轻\t型\t战\t斗\t机";"軽戦闘機";"Caça Ligeiro";"Легкий винищувач";"Laki Lovac";"könnyűvadász";"경전투기";"Лёгкі знішчальнік";"Avion de vânătoare ușor";"輕\t型\t戰\t鬥\t機";"轻\t型\t战\t斗\t机";"Máy bay tiêm kích hạng nhẹ";;
"unlockTag/type_medium_fighter";"Fighter";"Chasseur";"Caccia";"Jäger";"Caza";"Истребитель";"Myśliwiec";"Stíhač";"Avcı";"战\t斗\t机";"戦闘機";"Caça";"Винищувач";"Lovac";"vadászrepülő";"전투기";"Знішчальнік";"Avion de vânătoare";"戰\t鬥\t機";"战\t斗\t机";"Máy bay tiêm kích";;
"unlockTag/type_heavy_fighter";"Twin-engine Fighter";"Chasseur lourd";"Caccia bimotore";"Schwerer Jäger";"Caza Bimotor";"Двухмоторный истребитель";"Myśliwiec dwusilnikowy";"Dvoumotorový stíhač";"Çift-motorlu Avcı";"双\t发\t战\t斗\t机";"重戦闘機";"Caça Pesado";"Важкий винищувач";"Teški Lovac";"ikermotoros vadászrepülő";"중전투기";"Цяжкі знішчальнік";"Avion de vânătoare bimotor";"雙\t發\t戰\t鬥\t機";"重\t型\t战\t斗\t机";"Máy bay tiêm kích hạng nặng";;
"unlockTag/type_naval_fighter";"Naval Fighter";"Chasseur aéronaval";"Caccia Imbarcato";"Marinejäger";"Caza Naval";"Палубный истребитель";"Myśliwiec marynarki wojennej";"Palubní letoun";"Donanma Avcı Uçağı";"舰\t载\t战\t斗\t机";"艦上戦闘機";"Caça Naval";"Палубний винищувач";"Mornarički Lovac";"haditengerészeti vadászrepülő";"함재 전투기";"Палубны знішчальнік";"Avion de vânătoare naval";"艦\t載\t戰\t鬥\t機";"舰\t载\t战\t斗\t机";"Máy bay tiêm kích thuỷ quân";;
"unlockTag/type_naval_aircraft";"Naval Aircraft";"Avion version aéronavale";"Aereo Imbarcato";"Marineflugzeug";"Avión naval";"Палубный самолёт";"Samolot marynarki";"Námořní letadla";"Donanma Uçağı";"舰\t载\t机";"艦上航空機";"Aeronave Naval";"Палубний літак";"Naval Aircraft";"haditengerészeti repülőgép";"함재기";"Палубны самалёт";"Naval Aircraft";"艦\t載\t機";"舰\t载\t机";"Thủy phi cơ";;
"unlockTag/type_jet_fighter";"Jet Fighter";"Chasseur à réaction";"Caccia Jet";"Strahljäger";"Caza a Reacción";"Реактивный истребитель";"Myśliwiec odrzutowy";"Proudový stíhač";"Jet Avcı";"喷\t气\t战\t斗\t机";"ジェット\t戦闘機";"Caça a Jato";"Реактивний винищувач";"Mlazni lovac";"sugárhajtású vadászrepülő";"제트 전투기";"Рэактыўны знішчальнік";"Avion de vânătoare cu reacție";"噴\t氣\t戰\t鬥\t機";"喷\t气\t战\t斗\t机";"Máy bay tiêm kích phản lực";;
"unlockTag/type_light_bomber";"Light Bomber";"Bombardier Léger";"Bombardiere Leggero";"Leichter Bomber";"Bombardero Ligero";"Лёгкий бомбардировщик";"Lekki bombowiec";"Lehký bombardér";"Hafif Bombardıman";"轻\t型\t轰\t炸\t机";"軽爆撃機";"Bombardeiro Ligeiro";"Легкий бомбардувальник";"Laki Bobarder";"könnyűbombázó";"경폭격기";"Лёгкі бамбардзіроўшчык";"Bombardier ușor";"輕\t型\t轟\t炸\t機";"轻\t型\t轰\t炸\t机";"Máy bay ném bom hạng nhẹ";;
"unlockTag/type_medium_bomber";"Medium Bomber";"Bombardier Moyen";"Bombardiere Medio";"Mittelschwerer Bomber";"Bombardero Medio";"Средний бомбардировщик";"Średni bombowiec";"Střední bombardér";"Orta Sınıf Bombardıman";"中\t型\t轰\t炸\t机";"中型爆撃機";"Bombardeiro Médio";"Середній бомбардувальник";"Srednji Bombarder";"közepes bombázó";"중형 폭격기";"Сярэдні бамбардзіроўшчык";"Bombardier mediu";"中\t型\t轟\t炸\t機";"中\t型\t轰\t炸\t机";"Máy bay ném bom hạng trung";;
"unlockTag/type_heavy_bomber";"Heavy Bomber";"Bombardier Lourd";"Bombardiere Pesante";"Schwerer Bomber";"Bombardero Pesado";"Тяжёлый бомбардировщик";"Ciężki bombowiec";"Těžký bombardér";"Ağır Bombardıman";"重\t型\t轰\t炸\t机";"重爆撃機";"Bombardeiro Pesado";"Важкий бомбардувальник";"Teški Bombarder";"nehézbombázó";"중폭격기";"Цяжкі бамбардзіроўшчык";"Bombardier greu";"重\t型\t轟\t炸\t機";"重\t型\t轰\t炸\t机";"Máy bay ném bom hạng nặng";;
