"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"options/flares_series_periods";"Flare series periods";"Durée entre les salves";"Periodi di serie di flare";"Täuschkörper Serienperioden";"Periodo entre series de bengalas";"Время между периодами отстрела ЛТЦ";"Odstępy między seriami flar";"Perioda série flér";"Flare serisi periyodu";"热​焰​弹​连​射 • 每​轮​间​隔";"フレア\t連続放出の\t時間";"Período das séries de Flares";"Час між періодами відстрілу ХТЦ";"Periodi serija toplotnih mamaca";"Infracsapda-sorozatok időköze";"플레어 연속 발사 지속시간";"Час паміж перыядамі адстрэлу ілжывых цеплавых цэляў";"Flare series periods";"熱​焰​彈​連​射 • 每​輪​間​隔";"热​焰​弹​连​射 • 每​轮​间​隔";"Khoảng thời gian giữa các loạt pháo sáng";;
"guiHints/flares_periods/series_periods";"Flare series periods";"Durée entre les séries de leurres ";"Periodi di serie di flare";"Täuschkörper Serienperioden";"Periodo entre series de bengalas";"Время между периодами";"Odstępy między seriami flar";"Perioda série flér";"Flare serisi periyodu";"热​焰​弹​连​射 • 每​轮​间​隔";"フレア\t連続放出の\t時間";"Período das séries de Flares";"Час між періодами";"Periodi serija toplotnih mamaca";"Infracsapda sorozatok időköze";"플레어 연속 발사 지속시간";"Час паміж перыядамі";"Flare series periods";"熱​焰​彈​連​射 • 每​輪​間​隔";"热​焰​弹​连​射 • 每​轮​间​隔";"Khoảng thời gian giữa các loạt pháo sáng";;
"options/flares_periods";"Flare periods";"Durée entre les leurres d'une même salve";"Flare periodici";"Täuschköroer Perioden";"Periodo entre bengalas";"Время между отстрелами ЛТЦ";"Okresy między flarami";"Perioda flér";"Flare periyodu";"热​焰​弹​连​射 • 单​发​间​隔";"フレア\t放出の\t時間";"Períodos dos flares";"Час між відстрілами ХТЦ";"Periodi toplotnih mamaca";"Infracsapdák időköze";"플레어 사출주기";"Час паміж адстрэламі IЦЦ";"Flare periods";"熱​焰​彈​連​射 • 單​發​間​隔";"热​焰​弹​连​射 • 单​发​间​隔";"Khoảng thời thả pháo sáng";;
"guiHints/flares_periods/periods";"Flare periods";"Durée entre les leurres d'une même salve";"Flare periodici";"Täuschköroer Perioden";"Periodo entre bengalas";"Время между отстрелами ЛТЦ";"Odstępy między flarami";"Perioda flér";"Flare periyodu";"热​焰​弹​连​射 • 单​发​间​隔";"フレア\t放出の\t時間";"Períodos dos flares";"Час між відстрілами ХТЦ";"Periodi toplotnih mamaca";"Infracsapdák időköze";"주기적 플레어 발사";"Час паміж адстрэламі ІЦЦ";"Flare periods";"熱​焰​彈​連​射 • 單​發​間​隔";"热​焰​弹​连​射 • 单​发​间​隔";"Khoảng thời thả pháo sáng";;
"options/chaffs_series";"Chaff series";"Série de paillettes ";"Serie di chaff";"Düppelserie";"Serie de chaff";"Кол-во ДО для периодического отстрела";"Seria dipoli odbijających";"Série dipólů";"Chaff serisi";"干​扰​箔​连​射 • 每​轮​数​量";"チャフ\t連続放出";"Séries de Chaff";"Кількість ДО для періодичного відстрілу";"Serija radarskih mamaca";"Dipól sorozat";"채프 연속 발사";"Колькасць ДА для перыядычнага адстрэлу";"Chaff series";"干​擾​絲​連​射 • 每​輪​數​量";"干​扰​箔​连​射 • 每​轮​数​量";"Chuỗi chaff";;
"guiHints/chaffs_periods/series";"Chaff series";"Série de paillettes ";"Serie di chaff";"Düppelserie";"Serie de chaff";"Кол-во ДО в серии";"Seria dipoli odbijających";"Série dipólů";"Chaff serisi ";"干​扰​箔​连​射 • 每​轮​数​量";"チャフ\t連続放出";"Séries de Chaff";"Кількість ДО в серії";"Serija radarskih mamaca";"Dipól sorozat";"채프 연속 발사";"Колькасць ДА у серыi";"Chaff series";"干​擾​絲​連​射 • 每​輪​數​量";"干​扰​箔​连​射 • 每​轮​数​量";"Chuỗi chaff";;
"options/chaffs_series_periods";"Chaff series periods";"Durée entre les séries de paillettes ";"Serie di chaff periodici";"Düppel Serienperioden";"Periodo entre series de chaff";"Время между периодами отстрела ДО";"Odstępy między seriami dipoli odbijających";"Perioda série dipólů";"Chaff serisi periyodu
";"干​扰​箔​连​射 • 每​轮​间​隔";"チャフ\t連続放出の\t時間";"Períodos das séries de Chaff";"Час між періодами відстрілу ДО";"Periodi serija radarskih mamaca";"Dipól sorozatok időköze";"채프 연속 발사 간격";"Час паміж перыядамі адстрэлу дыпольных адбівальнікаў";"Chaff series periods";"干​擾​箔​連​射 • 每​輪​間​隔";"干​扰​箔​连​射 • 每​轮​间​隔";"Khoảng thời gian giữa các loạt chaff";;
"guiHints/chaffs_periods/series_periods";"Chaff series periods";"Durée entre les séries de paillettes ";"Serie di chaff periodici";"Düppel Serienperioden";"Periodo entre series de chaff";"Время между периодами";"Odstępy między seriami dipoli odbijających";"Perioda série dipólů";"Chaff serisi periyodu";"干​扰​箔​连​射 • 每​轮​间​隔";"チャフ\t連続放出の\t時間";"Períodos das séries de Chaff";"Час між періодами";"Periodi serija radarskih mamaca";"Dipól sorozatok időköze";"채프 연속 발사 간격";"Час паміж перыядамі";"Chaff series periods";"干​擾​絲​連​射 • 每​輪​間​隔";"干​扰​箔​连​射 • 每​轮​间​隔";"Khoảng thời gian giữa các loạt chaff";;
"options/chaffs_periods";"Chaff periods";"Durée entre chaque paillettes";"Chaff periodici";"Düppelserie";"Periodo entre chaff";"Время между отстрелами ДО";"Odstępy między wyrzutami dipoli odbijających";"Periody dipólů";"Chaff periyodu";"干​扰​箔​连​射 • 单​发​间​隔";"チャフ\t放出の\t時間";"Períodos de chaff";"Час між відстрілами ДО";"Serija radarskih mamaca";"Dipólok időköze";"채프 발사 주기";"Час паміж адстрэламі ДА";"Chaff periods";"干​擾​箔​連​射 • 單​發​間​隔";"干​扰​箔​连​射 • 单​发​间​隔";"Khoảng thời thả chaff";;
"guiHints/chaffs_periods/periods";"Chaff periods";"Durée entre chaque paillettes";"Chaff periodici";"Düppelserie";"Periodo entre chaff";"Время между отстрелами ДО";"Odstępy między wyrzutami dipoli odbijających";"Periody dipólů";"Chaff periyodu";"干​扰​箔​连​射 • 单​发​间​隔";"チャフ\t放出の\t時間";"Períodos de chaff";"Час між відстрілами ДО";"Serija radarskih mamaca";"Dipólok időköze";"채프 발사 간격";"Час паміж адстрэламі ДА";"Chaff periods";"干​擾​絲​連​射 • 單​發​間​隔";"干​扰​箔​连​射 • 单​发​间​隔";"Khoảng thời thả chaff";;
"options/weather";"Weather";"Météo";"Meteo";"Wetter";"Clima";"Погода";"Warunki atmosferyczne";"Počasí";"Hava";"天​气​状​况";"天候";"Tempo";"Погода";"Vreme";"Időjárás";"날씨";"Надвор'е";"Vreme";"天​氣​狀​況";"天​气​状​况";"Thời tiết";;
"options/weatherclear";"Clear";"Clair";"Sereno";"Klar";"Despejado";"Ясно";"Czyste niebo";"Jasné";"Açık";"晴​朗";"快晴";"Limpo";"Ясно";"Vedro";"Derült";"맑음";"Ясна";"Senin";"晴​朗";"晴​朗";"Trong xanh";;
"options/weathergood";"Partly cloudy";"Partiellement couvert";"Parzialmente nuvoloso";"Teilweise bewölkt";"Parcialmente nublado";"Небольшая облачность";"Częściowe zachmurzenie";"Částečně zataženo";"Parçalı bulutlu";"局​部​多​云";"一部曇り";"Parcialmente nublado";"Мінлива хмарність";"Delomično oblačno";"Részlegesen felhős";"약간 흐림";"Пераменная воблачнасць";"Partly cloudy";"局​部​多​雲";"良​好";"Có mây một phần";;
"options/weatherhazy";"Hazy";"Brumeux";"Foschia";"Nebelig";"Bruma";"Дымка";"Zmętnienie";"Mlhavé";"Puslu";"薄​雾";"もや";"Nebulado";"Легка туманність";"Maglovito";"Ködös";"연무";"Дымка";"Ceață";"薄​霧";"薄​雾";"Sương mờ";;
"options/weatherthinclouds";"Thin clouds";"Nuages épais";"Nubi sottili";"Dünne Wolken";"Nubes finas";"Тонкая облачность";"Małe zachmurzenie";"Tenké mraky";"İnce bulutlar";"薄​云";"薄雲";"Nuvens finas";"Тонка хмарність";"Tanki oblaci";"Vékony felhők";"옅은 구름";"Тонкая воблачнасць";"Nori subțiri";"薄​雲";"薄​云";"Mây mỏng";;
"options/weatherthin_clouds";"Thin clouds";"Nuages fins";"Nubi sottili";"Dünne Wolken";"Nubes finas";"Тонкая облачность";"Małe zachmurzenie";"Tenké mraky";"İnce bulutlar";"薄​云";"薄雲";"Nuvens finas";"Тонка хмарність";"Tanki oblaci";"Vékony felhők";"옅은 구름";"Тонкая воблачнасць";"Nori subțiri";"薄​雲";"薄​云";"Mây mỏng";;
"options/weathercloudy";"Cloudy";"Nuageux";"Nuvoloso";"Wolkig";"Nublado";"Облачность";"Pochmurno";"Oblačné";"Bulutlu";"多​云";"曇";"Nublado";"Переважно хмарно";"Oblačno";"Felhős";"구름 많음";"Воблачна";"Înnorat";"多​雲";"多​云";"Có mây";;
"options/weatherpoor";"Low cloud cover";"Couverture nuageuse basse";"Nuvole a bassa quota";"Niedrige Wolkendecke";"Cielo poco nuboso";"Низкая облачность";"Niska podstawa chmur";"Nízká oblačnost";"Alçak bulut örtüsü";"低​云";"低雲";"Baixa cobertura de nuvens";"Суцільна хмарність";"Niski oblaci";"Alacsony felhőréteg";"낮은 구름";"Нізкая воблачнасць";"Low cloud cover";"低​雲";"阴​天";"Mây che tầm thấp";;
"options/weathermist";"Mist";"Brume";"Foschia";"Nebel";"Niebla";"Туман";"Zamglenie";"Mlha";"Puslu";"薄​雾";"霧";"Névoa";"Мряка";"Izmaglica";"Pára";"엷은 안개";"Імгла";"Mist";"薄​霧";"Mist";"Sương mù";;
"options/weathercloudy_windy";"Thunderclouds";"Nuages d'orage";"Nuvole temporalesche";"Sturmwolken";"Nubes de trueno";"Грозовые тучи";"Chmury burzowe";"Bouřková mračna";"Yağmur bulutları";"雷​暴​云";"雷雲";"Nuvens de tempestade";"Грозові хмари";"Grmljavinski oblaci";"Viharfelhők";"뇌운";"Навальнічныя хмары";"Thunderclouds";"雷​雨​雲";"Thunderclouds";"Mây tích điện";;
"options/weatherovercast";"Overcast";"Ciel couvert";"Coperto";"Bewölkt";"Nublado";"Сплошная облачность";"Zachmurzenie całkowite";"Zataženo";"Bulutlu Hava";"阴​天";"曇り";"Nublado";"Похмуро";"Oblačno";"Borult";"흐림";"Пераменная воблачнасць";"Overcast";"陰​天";"Overcast";"Xấu";;
"options/weatherblind";"Fog";"Brouillard";"Nebbia";"Nebel";"Niebla";"Нулевая видимость";"Mgła";"Mlha";"Sis";"浓​雾";"霧";"Nevoeiro";"Туман";"Magla";"Köd";"안개";"Туман";"Fog";"濃​霧";"雾";"Sương";;
"options/weathershower";"Precipitation";"Précipitations";"Precipitazioni";"Niederschlag";"Precipitaciones";"Осадки";"Opady";"Srážky";"Yağış";"冰​雹";"降雨";"Chuva fina";"Опади";"Padavine";"Csapadékos";"폭우";"Ападкі";"Precipitații";"冰​雹";"冰​雹";"Mưa";;
"options/weathersnow";"Snow";"Neige";"Neve";"Schnee";"Nieve";"Снег";"Opady śniegu";"Sníh";"Kar";"雪​天";"雪";"Neve";"Сніг";"Sneg";"Havazás";"눈";"Снег";"Ninsoare";"下​雪";"雪​天";"Tuyết";;
"options/weatherrain";"Rain";"Pluie";"Pioggia";"Regen";"Lluvia";"Дождь";"Opady deszczu";"Déšť";"Yağmur";"大​雨";"雨";"Chuva";"Дощ";"Kiša";"Esős";"비";"Дождж";"Ploaie";"大​雨";"大​雨";"Mưa";;
"options/weatherstorm";"Storm";"Tempête";"Bufera";"Sturm";"Tormenta";"Шторм";"Burza";"Bouře";"Fırtına";"雷​暴";"暴風雨";"Tempestade";"Гроза";"Oluja";"Vihar";"강한 비";"Навальнічны дождж";"Storm";"雷​暴";"雷​暴";"Bão";;
"options/time";"Time of day";"Temps";"Ora del giorno";"Tageszeit";"Tiempo";"Время суток";"Pora dnia";"Denní doba";"Günün saati";"时​间";"時間帯";"Altura do dia";"Час доби";"Vreme dana";"Időpont";"시간";"Пара сутак";"Momentul zilei";"時​間";"时​间";"Thời gian";;
"options/timeNight";"Night";"Nuit";"Notte";"Nacht";"Noche";"Ночь";"Noc";"Noc";"Gece";"夜​间";"夜間";"Noite";"Ніч";"Noć";"Éjszaka";"밤";"Ноч";"Noapte";"夜​間";"夜​间";"Đêm";;
"options/timeMorning";"Morning";"Matin";"Mattina";"Morgen";"Mañana";"Утро";"Ranek";"Ráno";"Sabah";"清​晨";"朝";"Manhã";"Ранок";"Jutro";"Reggel";"아침";"Раніца";"Dimineața";"清​晨";"清​晨";"Buổi sáng";;
"options/timeDawn";"Dawn";"Aube";"Alba";"Dämmerung";"Amanecer";"Рассвет";"Świt";"Úsvit";"Şafak";"黎​明";"夜明け";"madrugada";"Світанок";"Zora";"Hajnal";"새벽";"Світанак";"Zori de zi";"黎​明";"黎​明";"Bình minh";;
"options/timeDusk";"Dusk";"Crépuscule";"Crepuscolo";"Sonnenaufgang";"Atardecer";"Закат";"Zmierzch";"Soumrak";"Akşamüstü";"黄​昏";"夕暮れ";"Crepúsculo";"Сутінки";"Sumrak";"Alkonyat";"박모";"Змярканне";"Înserare";"黃​昏";"黄​昏";"Hoàng hôn";;
"options/timeDay";"Day";"Jour";"Giorno";"Tag";"Día";"День";"Dzień";"Den";"Öğlen";"昼​间";"昼";"Dia";"День";"Dan";"Nappal";"낮";"Дзень";"Ziua";"晝​間";"昼​间";"Ban ngày";;
"options/timeEvening";"Evening";"Soir";"Sera";"Abend";"Tarde";"Вечер";"Wieczór";"Večer";"Akşam";"傍​晚";"夕方";"Noitinha";"Вечір";"Noć";"Este";"저녁";"Вечар";"Seara";"傍​晚";"傍​晚";"Buổi tối";;
"options/timeNoon";"Noon";"Midi";"Mezzogiorno";"Mittag";"Mediodía";"Полдень";"Południe";"Poledne";"Öğlen";"正​午";"真昼";"Meio-dia";"Полудень";"Podne";"Dél";"오후";"Поўдзень";"Amiaza";"中​午";"正​午";"Buổi trưa";;
"options/time7";"7 AM";"7H";"7:00";"7 AM";"7 AM";"7:00";"7:00";"7:00";"ÖÖ 7";"7:00";"7:00";"07:00";"7:00";"7 AM";"7:00";"오전 7시";"7:00";"7:00";"7:00";"7:00";"7 AM";;
"options/time8";"8 AM";"8H";"8:00";"8 AM";"8 AM";"8:00";"8:00";"8:00";"ÖÖ 8";"8:00";"8:00";"08:00";"8:00";"8 AM";"8:00";"오전 8시";"8:00";"8:00";"8:00";"8:00";"8 AM";;
