"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"unic_hornet_0";"USS Hornet CV-8";"USS Hornet CV-8";"USS Hornet CV-8";"USS Hornet CV-8";"USS Hornet (CV-8)";"""Хорнет"" (CV-8)";"USS Hornet CV-8";"USS Hornet CV-8";"USS Hornet CV-8";"大​黄​蜂​号​航​空​母​舰 (CV-8)";"USS ホーネット CV-8";"USS Hornet CV-8";"USS Hornet (CV-8)";"USS Hornet CV-8";"USS Hornet (CV-8)";"USS 호넷 CV-8";"«Хорнэт» (CV-8)";"USS Hornet CV-8";"USS 大​黃​蜂​號 CV-8";"“大​黄​蜂”​号​航​空​母​舰";"USS Hornet CV-8";;
"unic_hornet_1";"USS Hornet";"USS Hornet";"Portaerei USA";"USS Hornet";"USS Hornet";"""Хорнет""";"USS Hornet";"USS Hornet";"USS Hornet";"“大​黄​蜂”​号​航​空​母​舰";"USS ホーネット";"USS Hornet";"""Хорнет""";"USS Hornet";"USS Hornet";"USS 호넷";"«Хорнэт»";"USS Hornet";"USS 大​黃​蜂​號";"“大​黄​蜂”​号​航​空​母​舰";"USS Hornet";;
"unic_hornet_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Hornet";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion american";"航​空​母​艦";"“大​黄​蜂”​号​航​空​母​舰";"Tàu sân bay";;
"unic_enterprise";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"""Энтерпрайз"" (CV-6)";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"企​业";"USS エンタープライズ CV-6";"USS Enterprise CV-6";"""Ентерпрайз"" (CV-6)";"USS Enterprise CV-6";"USS Enterprise (CV-6)";"USS 엔터프라이즈 CV-6";"«Энтэрпрайз» (CV-6)";"USS Enterprise CV-6";"USS 企​業​號 CV-6";"“企​业”​号​航​空​母​舰";"USS Enterprise CV-6";;
"unic_enterprise_0";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"""Энтерпрайз"" (CV-6)";"USS Enterprise CV-6";"USS Enterprise CV-6";"USS Enterprise CV-6";"企​业​号​航​空​母​舰 (CV-6)";"USS エンタープライズ CV-6";"USS Enterprise CV-6";"USS Enterprise (CV-6)";"USS Enterprise CV-6";"USS Enterprise (CV-6)";"USS 엔터프라이즈 CV-6";"«Энтэрпрайз» (CV-6)";"USS Enterprise CV-6";"USS 企​業​號 CV-6";"“企​业”​号​航​空​母​舰";"USS Enterprise CV-6";;
"unic_enterprise_1";"USS Enterprise";"USS Enterprise";"Portaerei USA";"USS Enterprise";"USS Enterprise";"""Энтерпрайз""";"USS Enterprise";"USS Enterprise";"USS Enterprise (CV-6)";"企​业";"USS エンタープライズ";"USS Enterprise";"""Ентерпрайз""";"USS Enterprise";"USS Enterprise";"USS 엔터프라이즈";"«Энтэрпрайз»";"USS Enterprise";"USS 企​業​號";"“企​业”​号​航​空​母​舰";"USS Enterprise";;
"unic_enterprise_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Enterprise";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion american";"航​空​母​艦";"航​空​母​舰";"Tàu sân bay";;
"unic_yorktown";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"""Йорктаун"" (CV-5)";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"约​克​城";"USS ヨークタウン CV-5";"USS Yorktown CV-5";"""Йорктаун"" (CV-5)";"USS Yorktown CV-5";"USS Yorktown (CV-5)";"USS 요크타운 CV-5";"«Ёрктаўн» (CV-5)";"USS Yorktown CV-5";"USS 約​克​鎮​號 CV-5";"“约​克​城”​号​航​空​母​舰";"USS Yorktown CV-5";;
"unic_yorktown_0";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"""Йорктаун"" (CV-5)";"USS Yorktown CV-5";"USS Yorktown CV-5";"USS Yorktown CV-5";"约​克​城​号​航​空​母​舰 (CV-5)";"USS ヨークタウン CV-5";"USS Yorktown CV-5";"USS Yorktown (CV-5)";"USS Yorktown CV-5";"USS Yorktown (CV-5)";"USS 요크타운 CV-5";"«Ёрктаўн» (CV-5)";"USS Yorktown CV-5";"USS 約​克​鎮​號 CV-5";"“约​克​城”​号​航​空​母​舰";"USS Yorktown CV-5";;
"unic_yorktown_1";"USS Yorktown";"USS Yorktown";"Portaerei USA";"USS Yorktown";"USS Yorktown";"""Йорктаун""";"USS Yorktown";"USS Yorktown";"USS Yorktown";"约​克​城";"USS ヨークタウン";"USS Yorktown";"""Йорктаун""";"USS Yorktown";"USS Yorktown";"USS 요크타운";"«Ёрктаўн»";"USS Yorktown CV-5";"USS 約​克​鎮​號";"“约​克​城”​号​航​空​母​舰";"USS Yorktown";;
"unic_yorktown_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Yorktown";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion american";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_soryu";"IJN Sōryū";"IJN Sōryū";"Sōryū";"Sōryū";"AIJ Sōryū";"""Сорю""";"IJN Sōryū";"Sórjú";"IJN Sōryū";"苍​龙";"大日本帝國海軍 蒼龍";"MIJ Sōryū";"""Сорю""";"IJN Sorju";"Szórjú";"IJN 소류";"«Сор'ю»";"Sōryū";"IJN 蒼​龍​號";"【航​空​母​舰​】";"IJN Sōryū";;
"unic_soryu_0";"IJN Sōryū";"IJN Sōryū";"Sōryū";"Sōryū";"AIJ Sōryū";"""Сорю""";"IJN Sōryū";"Sórjú";"IJN Sōryū";"苍​龙​号​航​空​母​舰";"大日本帝國海軍 蒼龍";"MIJ Sōryū";"IJN Sōryū";"IJN Sorju";"Szórjú";"IJN 소류";"«Сор'ю»";"Sōryū";"IJN 蒼​龍​號";"【航​空​母​舰​】";"IJN Sōryū";;
"unic_soryu_1";"IJN Sōryū";"IJN Sōryū";"Portaerei Giapponese";"Sōryū";"AIJ Sōryū";"""Сорю""";"IJN Sōryū";"Sórjú";"IJN Sōryū";"苍​龙";"大日本帝國海軍 蒼龍";"MIJ Sōryū";"""Сорю""";"IJN Sorju";"Szórjú";"IJN 소류";"«Сор'ю»";"Sōryū";"IJN 蒼​龍​號";"【航​空​母​舰​】";"IJN Sōryū";;
"unic_soryu_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Sórjú";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion japonez";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_hiryu";"IJN Hiryū";"IJN Hiryū";"Hiryū";"Hiryū";"AIJ Hiryū";"""Хирю""";"IJN Hiryū";"Hirjú";"IJN Hiryū";"飞​龙";"大日本帝國海軍 飛龍";"MIJ Hiryū";"""Хірю""";"IJN Hirju";"Hirjú";"IJN 히류";"«Хір'ю»";"Hiryū";"IJN 飛​龍​號";"【航​空​母​舰​】";"IJN Sōryū";;
"unic_hiryu_0";"IJN Hiryū";"IJN Hiryū";"Hiryū";"Hiryū";"AIJ Hiryū";"""Хирю""";"IJN Hiryū";"Hirjú";"IJN Hiryū";"飞​龙​号​航​空​母​舰";"大日本帝國海軍 飛龍";"MIJ Hiryū";"IJN Hiryū";"IJN Hirju";"Hirjú";"IJN 히류";"«Хір'ю»";"Hiryū";"IJN 飛​龍​號";"【航​空​母​舰​】";"IJN Sōryū";;
"unic_hiryu_1";"IJN Hiryū";"IJN Hiryū";"Portaerei Giapponese";"Hiryū";"AIJ Hiryū";"""Хирю""";"IJN Hiryū";"Hirjú";"IJN Hiryū";"飞​龙";"大日本帝國海軍 飛龍";"MIJ Hiryū";"""Хірю""";"IJN Hirju";"Hirjú";"IJN 히류";"«Хір'ю»";"Hiryū";"IJN 飛​龍​號";"【航​空​母​舰​】";"IJN Sōryū";;
"unic_hiryu_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Hirjú";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion japonez";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_kaga";"IJN Kaga";"IJN Kaga";"Kaga";"Kaga";"AIJ Kaga";"""Кага""";"IJN Kaga";"Kaga";"IJN Kaga";"加​贺";"大日本帝國海軍 加賀";"MIJ Kaga";"""Кага""";"IJN Kaga";"Kaga";"IJN 카가";"«Кага»";"Kaga";"IJN 加​賀​號";"【航​空​母​舰​】";"IJN Kaga";;
"unic_kaga_0";"IJN Kaga";"IJN Kaga";"Kaga";"Kaga";"Kaga";"""Кага""";"IJN Kaga";"Kaga";"IJN Kaga";"加​贺​号​航​空​母​舰";"大日本帝國海軍 加賀";"MIJ Kaga";"IJN Kaga";"IJN Kaga";"Kaga";"IJN 카가";"«Кага»";"Kaga";"IJN 加​賀​號";"【航​空​母​舰​】";"IJN Kaga";;
"unic_kaga_1";"IJN Kaga";"IJN Kaga";"Portaerei Giapponese";"Kaga";"Kaga";"""Кага""";"IJN Kaga";"Kaga";"IJN Kaga";"加​贺";"大日本帝國海軍 加賀";"MIJ Kaga";"""Кага""";"IJN Kaga";"Kaga";"IJN 카가";"«Кага»";"Kaga";"IJN 加​賀​號";"【航​空​母​舰​】";"IJN Kaga";;
"unic_kaga_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Kaga";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion japonez";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_akagi";"IJN Akagi";"IJN Akagi";"Akagi";"Akagi";"Akagi";"""Акаги""";"IJN Akagi";"Akagi";"IJN Akagi";"赤​城";"大日本帝國海軍 赤城";"MIJ Akagi";"""Акагі""";"IJN Akagi";"Akagi";"IJN 아카기";"«Акагі»";"Akagi";"IJN 赤​城​號";"【航​空​母​舰​】";"IJN Akagi";;
"unic_akagi_0";"IJN Akagi";"IJN Akagi";"Akagi";"Akagi";"Akagi";"""Акаги""";"IJN Akagi";"Akagi";"IJN Akagi";"赤​城​号​航​空​母​舰";"大日本帝國海軍 赤城";"MIJ Akagi";"IJN Akagi";"IJN Akagi";"Akagi";"IJN 아카기";"«Акагі»";"Akagi";"IJN 赤​城​號";"【航​空​母​舰​】";"IJN Akagi";;
"unic_akagi_1";"IJN Akagi";"IJN Akagi";"Portaerei Giapponese";"Akagi";"Akagi";"""Акаги""";"IJN Akagi";"Akagi";"IJN Akagi";"赤​城";"大日本帝國海軍 赤城";"MIJ Akagi";"""Акагі""";"IJN Akagi";"Akagi";"IJN 아카기";"«Акагі»";"Akagi";"IJN 赤​城​號";"【航​空​母​舰​】";"IJN Akagi";;
"unic_akagi_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Akagi";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion japonez";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_shokaku";"IJN Shōkaku";"IJN Shōkaku";"Shōkaku";"Shōkaku";"Shōkaku";"""Сёкаку""";"IJN Shōkaku";"Šókaku";"IJN Shōkaku";"翔​鹤";"大日本帝國海軍 翔鶴";"MIJ Shōkaku";"""Сьокаку""";"IJN Šokaku";"Sókaku";"IJN 쇼카쿠";"«Сёкаку»";"Shōkaku";"IJN 翔​鶴​號";"【航​空​母​舰​】";"IJN Shōkaku";;
"unic_shokaku_0";"IJN Shōkaku";"IJN Shōkaku";"Shōkaku";"Shōkaku";"Shōkaku";"""Сёкаку""";"IJN Shōkaku";"Šókaku";"IJN Shōkaku";"翔​鹤​号​航​空​母​舰";"大日本帝國海軍 翔鶴";"MIJ Shōkaku";"IJN Shōkaku";"IJN Šokaku";"Sókaku";"IJN 쇼카쿠";"«Сёкаку»";"Shōkaku";"IJN 翔​鶴​號";"【航​空​母​舰​】";"IJN Shōkaku";;
"unic_shokaku_1";"IJN Shōkaku";"IJN Shōkaku";"Portaerei Giapponese";"Shōkaku";"Shōkaku";"""Сёкаку""";"IJN Shōkaku";"Šókaku";"IJN Shōkaku";"翔​鹤";"大日本帝國海軍 翔鶴";"MIJ Shōkaku";"""Сьокаку""";"IJN Šokaku";"Sókaku";"IJN 쇼카쿠";"«Сёкаку»";"Shōkaku";"IJN 翔​鶴​號";"【航​空​母​舰​】";"IJN Shōkaku";;
"unic_shokaku_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Šókaku";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion japonez";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_zuikaku";"IJN Zuikaku";"IJN Zuikaku";"Zuikaku";"Zuikaku";"Zuikaku";"""Дзуйкаку""";"IJN Zuikaku";"Zuikaku";"IJN Zuikaku";"瑞​鹤";"大日本帝國海軍 瑞鶴";"MIJ Zuikaku";"""Дзуйкаку""";"IJN Zuikaku";"Zuikaku";"IJN 즈이카쿠";"«Дзуйкаку»";"Zuikaku";"IJN 瑞​鶴​號";"【航​空​母​舰​】";"IJN Zuikaku";;
"unic_zuikaku_0";"IJN Zuikaku";"IJN Zuikaku";"Zuikaku";"Zuikaku";"Zuikaku";"""Дзуйкаку""";"IJN Zuikaku";"Zuikaku";"IJN Zuikaku";"瑞​鹤​号​航​空​母​舰";"大日本帝國海軍 瑞鶴";"MIJ Zuikaku";"IJN Zuikaku";"IJN Zuikaku";"Zuikaku";"IJN 즈이카쿠";"«Дзуйкаку»";"Zuikaku";"IJN 瑞​鶴​號";"【航​空​母​舰​】";"IJN Zuikaku";;
"unic_zuikaku_1";"IJN Zuikaku";"IJN Zuikaku";"Portaerei Giapponese";"Zuikaku";"Zuikaku";"""Дзуйкаку""";"IJN Zuikaku";"Zuikaku";"IJN Zuikaku";"瑞​鹤";"大日本帝國海軍 瑞鶴";"MIJ Zuikaku";"""Дзуйкаку""";"IJN Zuikaku";"Zuikaku";"IJN 즈이카쿠";"«Дзуйкаку»";"Zuikaku";"IJN 瑞​鶴​號";"【航​空​母​舰​】";"IJN Zuikaku";;
"unic_zuikaku_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Zuikaku";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion japonez";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_saratoga";"USS Saratoga CV-3";"USS Saratoga CV-3";"USS Saratoga CV-3";"USS Saratoga CV-3";"USS Saratoga CV-3";"""Саратога"" (CV-3)";"USS Saratoga CV-3";"USS Saratoga CV-3";"USS Saratoga CV-3";"萨​拉​托​加";"USS サラトガ CV-3";"USS Saratoga CV-3";"""Саратога"" (CV-3)";"USS Saratoga CV-3";"USS Saratoga (CV-3)";"USS 새러토가 CV-3";"«Саратога» (CV-3)";"USS Saratoga CV-3";"USS 薩​拉​托​加​號 CV-3";"【航​空​母​舰​】";"USS Saratoga CV-3";;
"unic_saratoga_0";"USS Saratoga CV-3";"USS Saratoga CV-3";"USS Saratoga CV-3";"USS Saratoga CV-3";"USS Saratoga CV-3";"""Саратога"" (CV-3)";"USS Saratoga CV-3";"USS Saratoga CV-3 ";"USS Saratoga CV-3";"萨​拉​托​加​号​航​空​母​舰 (CV-3)";"USS サラトガ CV-3";"USS Saratoga CV-3";"USS Saratoga (CV-3)";"USS Saratoga CV-3";"USS Saratoga (CV-3)";"USS 새러토가 CV-3";"«Саратога» (CV-3)";"USS Saratoga CV-3";"USS 薩​拉​托​加​號 CV-3";"【航​空​母​舰​】";"USS Saratoga CV-3";;
"unic_saratoga_1";"USS Saratoga";"USS Saratoga";"Portaerei USA";"USS Saratoga";"USS Saratoga";"""Саратога""";"USS Saratoga";"USS Saratoga";"USS Saratoga";"萨​拉​托​加";"USS サラトガ";"USS Saratoga";"""Саратога""";"USS Saratoga";"USS Saratoga";"USS 새러토가";"«Саратога»";"USS Saratoga CV-3";"USS 薩​拉​托​加​號";"【航​空​母​舰​】";"USS Saratoga";;
"unic_saratoga_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Saratoga";"Uçak Gemisi";"航​空​母​舰";"空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion american";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_zuiho";"IJN Zuiho";"IJN Zuiho";"Zuiho";"Zuihō";"Zuiho";"""Дзуйхо""";"IJN Zuiho";"Zuihó";"IJN Zuiho";"瑞​凤";"大日本帝國海軍 瑞鳳";"MIJ Zuiho";"""Дзуйхо""";"IJN Zuiho";"Zuihó";"IJN 즈이호";"«Дзуйхо»";"Zuiho";"IJN 瑞​鳳​號";"【航​空​母​舰​】";"IJN Zuiho";;
"unic_zuiho_0";"IJN Zuiho";"IJN Zuiho";"Zuiho";"Zuihō";"Zuiho";"""Дзуйхо""";"IJN Zuiho";"Zuihó";"IJN Zuiho";"瑞​凤​号​航​空​母​舰";"大日本帝國海軍 瑞鳳";"MIJ Zuiho";"IJN Zuiho";"IJN Zuiho";"Zuihó";"IJN 즈이호";"«Дзуйхо»";"Zuiho";"IJN 瑞​鳳​號";"【航​空​母​舰​】";"IJN Zuiho";;
"unic_zuiho_1";"IJN Zuiho";"IJN Zuiho";"Portaerei Giapponese";"Zuihō";"Zuiho";"""Дзуйхо""";"IJN Zuiho";"Zuihó";"IJN Zuiho";"瑞​凤";"大日本帝國海軍 瑞鳳";"MIJ Zuiho";"""Дзуйхо""";"IJN Zuiho";"Zuihó";"IJN 즈이호";"«Дзуйхо»";"Zuiho";"IJN 瑞​鳳​號";"【航​空​母​舰​】";"IJN Zuiho";;
"unic_zuiho_2";"Carrier";"Porte-avion";"Portaerei";"Flugzeugträger";"Portaaviones";"Авианосец";"Lotniskowiec";"Zuihó";"Uçak Gemisi";"航​空​母​舰";"軽空母";"Porta-aviões";"Авіаносець";"Nosač aviona";"repülőgép-hordozó";"항공모함";"Авіяносец";"Portavion japonez";"航​空​母​艦";"【航​空​母​舰​】";"Tàu sân bay";;
"unic_wasp";"USS Wasp CV-7";"USS Wasp CV-7";"USS Wasp CV-7";"USS Wasp CV-7";"USS Wasp CV-7";"""Уосп"" (CV-7)";"USS Wasp CV-7";"USS Wasp CV-7";"USS Wasp CV-7";"黄​蜂";"USS ワスプ CV-7";"USS Wasp CV-7";"""Уосп"" (CV-7)";"USS Wasp CV-7";"USS Wasp (CV-7)";"USS 와스프 CV-7";"«Уосп» (CV-7)";"USS Wasp CV-7";"USS 胡​蜂​號 CV-7";"【航​空​母​舰​】";"USS Wasp CV-7";;
"unic_wasp_0";"USS Wasp CV-7";"USS Wasp CV-7";"USS Wasp CV-7";"USS Wasp CV-7";"USS Wasp CV-7";"""Уосп"" (CV-7)";"USS Wasp CV-7";"USS Wasp CV-7 ";"USS Wasp CV-7";"黄​蜂​号​航​空​母​舰 (CV-7)";"USS ワスプ CV-7";"USS Wasp CV-7";"USS Wasp (CV-7)";"USS Wasp CV-7";"USS Wasp (CV-7)";"USS 와스프 CV-7";"«Уосп» (CV-7)";"USS Wasp CV-7";"USS 胡​蜂​號 CV-7";"【航​空​母​舰​】";"USS Wasp CV-7";;
"unic_wasp_1";"USS Wasp";"USS Wasp";"Portaerei USA";"USS Wasp";"USS Wasp";"""Уосп""";"USS Wasp";"USS Wasp";"USS Wasp";"黄​蜂";"USS ワスプ";"USS Wasp";"""Уосп""";"USS Wasp";"USS Wasp";"USS 와스프";"«Уосп»";"USS Wasp CV-7";"USS 胡​蜂​號";"【航​空​母​舰​】";"USS Wasp";;
