"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Vietnamese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Comments>";"<max_chars>"
"corS_mission03_fly01";"Take off and proceed to the designated waypoint";"Décollez et allez vers le point de navigation indiqué";"Decolla e dirigiti al punto di rotta indicato";"Starte und begib dich zum vorgesehenen Wegpunkt";"Despegue y diríjase hacia el punto de avance señalado";"Взлетите и проследуйте по указанному маршруту";"Wystartuj i leć do wyznaczonego punktu.";"Vzlétni a pokračuj k určenému orientačnímu bodu";"Kalkış yap ve planlanan güzergah noktasına uç";"起\t飞\t前\t往\t指\t定\t导\t航\t点";"離陸して\t合流地点へ\t向かえ";"Descole e siga para o ponto designado";"Take off and proceed to the designated waypoint";"Злетіть та слідуйте по вказаному маршруту";"Poleti i nastavi do obeleženog mesta";"Szállj fel, és menj a kijelölt útvonalponthoz";"이륙한 뒤 항로점으로 비행하라";"Узляціце і накіроўвайцеся па вызначаным маршруце";"Decolează și îndreaptă-te spre punctul marcat";"起飛前往指定的導航點";"起\t飞\t前\t往\t指\t定\t导\t航\t点";;
"corS_mission03_def00";"Defend the group of torpedo planes";"Défendez le groupe d’avions-torpilleurs";"Difendi il gruppo dei portasiluri";"Verteidige die Gruppe Torpedobomber";"Defienda al grupo de aviones torpedo";"Защищайте группу торпедоносцев";"Broń grupy samolotów torpedowych.";"Braňte skupinu torpédových letounů";"Torpido uçak grubunu savun";"保\t卫\t鱼\t雷\t机\t大\t队";"雷撃機隊を\t掩護せよ";"Defenda o grupo de aviões torpedeiros";"Defend the group of torpedo planes";"Захищайте групу торпедоносців";"Brani grupu torpednih aviona";"Védd meg a torpedóbombázókat";"뇌격기 편대를 엄호하라";"Бараніце групу тарпеданосцаў";"Apără grupul de avioane torpiloare";"保衛魚雷機大隊";"保\t卫\t鱼\t雷\t机\t大\t队";;
"corS_mission03_att01";"Attack the enemy fighters";"Attaquez les chasseurs ennemis";"Attacca i caccia nemici";"Greife die feindlichen Jäger an";"Ataque a los aviones de combate enemigos";"Атакуйте вражеские истребители";"Zaatakuj wrogie myśliwce.";"Zaútočte na nepřátelské stíhačky";"Düşman savaş uçaklarına saldır";"攻\t击\t敌\t军\t战\t斗\t机";"敵直掩機を\t撃墜し、\t雷撃隊を\t掩護せよ";"Ataque os caças inimigos";"Attack the enemy fighters";"Атакуйте ворожі винищувачі";"Napadani neprijateljske lovce";"Támadd meg az ellenséges vadászrepülőket";"적의 전투기를 공격하라";"Атакуйце варожыя знішчальнікі";"Atacă avioanele de vânătoare inamice";"攻擊敵軍戰鬥機";"攻\t击\t敌\t军\t战\t斗\t机";;
"corS_mission03_fly00";"Return to Shōkaku";"Retournez à Shokaku";"Torna alla Shōkaku";"Kehre zur Shōkaku zurück";"Regrese a Shōkaku";"Возвращайтесь к ""Сёкаку""";"Wróć na Shōkaku.";"Vraťte se na Šókaku";"Shōkaku'ya geri dön";"返\t回\t“\t翔\t鹤\t”\t号";"翔鶴に\t帰艦せよ";"Regresse a Shokaku";"Return to Shōkaku";"Повертайтесь до ""Сьокаку""";"Vrati se na Šokaku";"Térj vissza a Sókaku repülőgép-hordozóhoz";"쇼카쿠로 귀환하라";"Вяртайцеся на авіяносец «Сёкаку»";"Întoarce-te la Shōkaku";"返回 翔鶴 號";"返\t回\t“\t翔\t鹤\t”\t号";;
"wakeIs_mission2_fly00";"Take off";"Décollez !";"Decolla";"Hebe ab";"Despegue";"Взлетите";"Wystartuj.";"Vzlétněte";"Kalkış yap";"起\t飞";"離陸せよ";"Descole";"Take off";"Злетіть";"Poleti";"Szállj fel";"이륙하라";"Узляціце";"Decolează";"起飛";"起\t飞";;
"wakeIs_mission2_att00";"Attack the cargo ships";"Attaquez le cargo";"Attacca le navi da trasporto";"Greife die Frachtschiffe an";"Ataque a los buques de carga";"Атакуйте грузовые корабли";"Zaatakuj transportowce.";"Zaútočte na nákladní lodě";"Kargo gemilerine saldır";"攻\t击\t货\t船";"敵貨物船を\t撃沈せよ";"Ataque os navios logísticos";"Attack the cargo ships";"Атакуйте вантажні кораблі";"Napadni teretne brodove";"Támadd meg a teherhajókat";"수송선을 공격하라";"Атакуйце грузавыя караблі";"Atacă cargourile";"攻擊貨船";"攻\t击\t货\t船";;
"wakeIs_mission2_att01";"Attack the destroyer";"Attaquez le croiseur !";"Attacca il cacciatorpediniere";"Greife den Zerstörer an";"Ataque al destructor";"Атакуйте эсминец";"Zaatakuj niszczyciela.";"Zaútočte na torpédoborec";"Muhribe saldır";"攻\t击\t驱\t逐\t舰";"敵駆逐艦を\t撃沈せよ";"Ataque o contratorpedeiro";"Attack the destroyer";"Атакуйте есмінець";"Napadni razarač";"Támadd meg a rombolót";"구축함을 공격하라";"Атакуйце эсмінец";"Atacă distrugătorul";"攻擊驅逐艦";"攻\t击\t驱\t逐\t舰";;
"wakeIs_mission2_land00";"Land on the airfield";"Atterrissez sur l’aérodrome";"Atterra in aeroporto";"Lande auf dem Flugplatz";"Aterrice en el aeródromo";"Совершите посадку на аэродроме";"Wyląduj na lotnisku.";"Přistaň na letišti";"Havaalanına iniş yap";"在\t机\t场\t上\t着\t陆";"飛行場に\t着陸せよ";"Aterre no aeródromo";"Land on the airfield";"Виконайте посадку на аеродромі";"Sletite na aerodrom";"Szállj le a repülőtérre";"비행장에 착륙하라";"Пасадзіце самалёт на аэрадром";"Aterizează pe aerodrom";"在機場上著陸";"在\t机\t场\t上\t着\t陆";;
"wakeIs_mission3_fly00";"Take off";"Décollez !";"Decolla";"Hebe ab";"Despegue";"Взлетите";"Wystartuj.";"Vzlétněte";"Kalkış yap";"起\t飞";"離陸せよ";"Decole";"Take off";"Злетіть";"Poleti";"Szállj fel";"이륙하라";"Узляціце";"Decolează";"起飛";"起\t飞";;
"wakeIs_mission3_att00";"Engage the enemy bombers";"Engagez le combat avec les bombardiers ennemis";"Attacca i bombardieri nemici";"Greife die feindlichen Bomber an";"Ataque los bombarderos enemigos";"Перехватите вражеские бомбардировщики";"Zaatakuj wrogie bombowce.";"Zaútočte na nepřátelské bombardéry";"Düşman bombardıman uçaklarına ateş aç";"与\t敌\t军\t轰\t炸\t机\t接\t战";"敵爆撃機を\t撃墜せよ";"Ataque os bombardeiros inimigos";"Engage the enemy bombers";"Перехопіть ворожі бомбардувальники";"Napadni neprijateljske bombardere";"Támadd meg az ellenséges bombázókat";"적 폭격기와 교전하라";"Перахапіце варожыя бамбардзіроўшчыкі";"Atacă bombardierele inamice";"與敵軍轟炸機接戰";"与\t敌\t军\t轰\t炸\t机\t接\t战";;
"wakeIs_mission3_cov00";"Cover the ground artillery";"Couvrez l’artillerie au sol";"Copri l'artiglieria di terra";"Beschütze die Artilleriegeschütze";"Cubra a la artillería terrestre";"Прикрывайте наземную артиллерию";"Osłaniaj artylerię.";"Chraňte dělostřelectvo";"Yerdeki topçuları koru";"掩\t护\t己\t方\t的\t火\t炮";"地上部隊を\t掩護せよ";"Proteja a artilharia terrestre";"Cover the ground artillery";"Прикривайте наземну артилерію";"Pokrivaj artiljeriju na zemlji";"Fedezd a szárazföldi tüzérséget";"야포를 보호하라";"Прыкрывайце наземную артылерыю";"Apără artileria terestră";"掩護己方的火炮";"掩\t护\t己\t方\t的\t火\t炮";;
"wakeIs_mission3_att01";"Attack the escaping bombers";"Attaquez les bombardiers qui s’échappent";"Attacca i bombardieri che stanno fuggendo";"Greife die fliehenden Bomber an";"Ataque a los bombarderos que huyen";"Атакуйте отступающие бомбардировщики";"Zaatakuj uciekające bombowce.";"Zaútočte na unikající bombardéry";"Kaçan bombardıman uçaklarına saldır";"攻\t击\t逃\t逸\t中\t的\t轰\t炸\t机";"退却する\t敵爆撃機を\t撃墜せよ";"Ataque os bombardeiros fugitivos";"Attack the escaping bombers";"Атакуйте відступаючі бомбардувальники";"Napadni neprijateljske bombardere u bekstvu";"Támadd meg a menekülő bombázókat";"도주하는 폭격기를 공격하라";"Атакуйце адступаючыя бамбардзіроўшчыкі";"Atacă bombardierele care vor să scape";"攻擊逃逸中的轟炸機";"攻\t击\t逃\t逸\t中\t的\t轰\t炸\t机";;
"wakeIs_mission3_fly01";"Land on the airfield";"Atterrissez sur l’aérodrome";"Atterra in aeroporto";"Lande auf dem Flugplatz";"Aterrice en el aeródromo";"Совершите посадку на аэродроме";"Wyląduj na lotnisku.";"Přistaň na letišti";"Havaalanına iniş yap";"在\t机\t场\t着\t陆";"飛行場に\t着陸せよ";"Pouse no aeródromo";"Land on the airfield";"Виконайте посадку на аеродромі";"Sletite na aerodrom";"Szállj le a repülőtérre";"비행장에 착륙하라";"Пасадзіце самалёт на аэрадром";"Aterizează pe aerodrom";"在機場著陸";"在\t机\t场\t着\t陆";;
"gc_tulagi_attack";"Destroy the first enemy fighter group";"Détruisez le premier groupe de combat d'avion ennemi";"Distruggi il primo gruppo di caccia nemici";"Zerstöre die erste feindliche Jägergruppe";"Destruye el primer grupo de aviones de combate enemigo";"Уничтожьте первую группу вражеских истребителей";"Zniszcz pierwszą grupę wrogich myśliwców.";"Zničte první nepřátelskou stíhací skupinu";"İlk düşman savaş uçağı grubuna saldır";"消\t灭\t敌\t军\t第\t一\t支\t战\t斗\t机\t大\t队";"敵の\t砲兵部隊を\t殲滅せよ";"Destrua o primeiro grupo de caças inimigo";"Destroy the first enemy fighter group";"Знищить першу групу ворожих винищувачів";"Uništi prvu neprijateljsku lovačku grupu";"Semmisítsd meg az ellenséges vadászrepülők első csoportját";"적의 첫 번째 전투기 편대를 격추하라";"Знішчыце першую групу варожых знішчальнікаў";"Distruge primul grup de avioane de vânătoare inamice";"消滅敵軍第一支戰鬥機大隊";"消\t灭\t敌\t军\t第\t一\t支\t战\t斗\t机\t大\t队";;
"wakeIs_mission5_fly00";"Take off and fly to the exploration area";"Décollez et allez vers la zone d’exploration";"Decolla e dirigiti all'area di esplorazione";"Hebe ab und fliege zum Erkundungsgebiet";"Despegue y vuele hacia el área de exploración";"Взлетите и разведайте обстановку в указанной области";"Wystartuj i leć do obszaru przeszukiwania.";"Vzlétněte a leťte do oblasti průzkumu";"Kalkış yap ve keşif bölgesine uç";"起\t飞\t前\t往\t待\t探\t索\t区\t域";"離陸して\t索敵地区へ\t向かえ";"Descole e voe para a área de exploração";"Take off and fly to the exploration area";"Злетить та розвідайте обставини в зазначеної області";"Poleti i leti do izviđačke pozicije";"Szállj fel, és repülj a felderítendő területre";"이륙한 뒤 탐사 지역으로 비행하라";"Узляціце і правядзіце выведку вызначанага раёна";"Decolează și zboară spre zona de explorare";"起飛前往待探索區域";"起\t飞\t前\t往\t待\t探\t索\t区\t域";;
"wakeIs_mission5_fly01";"Meet the second pilot";"Retrouvez le second pilote";"Riunisciti con il secondo pilota";"Lerne den zweiten Piloten kennen";"Reúnase con el segundo piloto";"Встретьте второго пилота до того, как окажетесь на расстоянии боевого контакта с противником";"Spotkaj się z drugim pilotem.";"Setkejte se s druhým pilotem";"İkinci pilotla tanış";"与\t第\t二\t名\t飞\t行\t员\t会\t合";"掩護機と\t合流せよ";"Encontre-se com o segundo piloto";"Meet the second pilot";"Зустріньте другого пілота";"Sastani se sa drugim pilotom";"Találkozz a második pilótával";"부조종사를 만나라";"Сустрэньце другога пілота";"Întâlnește-te cu al doilea pilot";"與第二名飛行員會合";"与\t第\t二\t名\t飞\t行\t员\t会\t合";;
"wakeIs_mission5_att00";"Prevent enemy bombers from destroying ally artillery";"Empêcher les bombardiers ennemis de détruire l'artillerie alliée";"Impedisci ai bombardieri nemici di distruggere l'artiglieria alleata";"Verhindere die Zerstörung der verbündeten Artillerie durch feindliche Bomber";"Evitar que los bombarderos enemigos destruyan la artillería aliada";"Не дайте вражеским бомбардировщикам уничтожить союзную артиллерию";"Nie dopuść do zniszczenia artylerii przez wrogie bombowce.";"Zabraňte nepřátelským bombardérům ve zničení spojeneckého dělostřelectva";"Düşman bombardıman uçaklarının müttefik topçu birliklerini imha etmesini önle";"阻\t止\t敌\t军\t轰\t炸\t机\t摧\t毁\t友\t军\t火\t炮";"敵の\t爆撃機を\t迎撃して\t味方の\t砲兵隊を\t掩護せよ";"impede que os bombardeiros inimigos destruam a artilharia aliada";"Prevent enemy bombers from destroying ally artillery";"Не допустіть знищення союзної артилерії ворожими бомбардувальниками";"Spreči neprijateljske bombardere da unište prijateljsku artiljeriju";"Akadályozd meg, hogy az ellenséges bombázók megsemmisítsék a tüzérséget";"적군 폭격기로부터 아군 포병을 보호하라";"Не дайце варожым бамбардзіроўшчыкам знішчыць хаўрусную артылерыю";"Împiedică bombardierele inamice să distrugă artileria aliată";"阻止敵軍轟炸機摧毀友軍火炮";"阻\t止\t敌\t军\t轰\t炸\t机\t摧\t毁\t友\t军\t火\t炮";;
"wakeIs_mission5_fly02";"Land on the airfield";"Atterrissage sur l'aérodrome";"Atterra in aeroporto";"Lande auf dem Flugplatz";"Aterrice en el aeródromo";"Совершите посадку на аэродроме";"Wyląduj na lotnisku.";"Přistaň na letišti";"Havaalanına iniş yap";"在\t机\t场\t着\t陆";"飛行場に\t着陸せよ";"Aterre no aeródromo";"Land on the airfield";"Виконайте посадку на аеродром";"Sletite na aerodrom";"Szállj le a repülőtérre";"비행장에 착륙하라";"Пасадзіце самалёт на аэрадром";"Aterizează pe aerodrom";"在機場著陸";"在\t机\t场\t着\t陆";;
"midway_us2_mo1_takeoff";"Take off and join your flight leader";"Décollez et rejoignez votre chef d'escadron";"Decolla e unisciti al tuo comandante";"Hebe ab und schließe dich dem Schwarmführer an";"Despegue y únase a su líder de vuelo";"Взлетите и присоединитесь к командиру отряда";"Wystartuj i dołącz do dowódcy eskadry.";"Vzlétni a připoj se k veliteli letky";"Kalkış yap ve uçuş liderine katıl";"起\t飞\t并\t加\t入\t飞\t行\t编\t队";"離陸して\t編隊長機と\t合流せよ";"Descole e Junta-te ao seu líder de voo";"Take off and join your flight leader";"Злетіть та приєднайтесь до командира загону";"Poleti i pridruži se lideru leta";"Szállj fel, és csatlakozz a kötelékparancsnokodhoz";"이륙한 다음 편대장과 합류하라";"Узляціце і далучыцеся да камандзіра звяна";"Decolează și alătură-te liderului de zbor";"起飛並加入飛行編隊";"起\t飞\t并\t加\t入\t飞\t行\t编\t队";;
