"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"multiplayer/zone_captures";"Zones Captured";"Zones capturées";"Zone conquistate";"Gebiet erobert";"Zonas Capturadas";"Захват зон";"Zajęte strefy";"Obsazené oblasti";"Ele Geçirilen Bölgeler";"战​区​占​领​数";"占領した
飛行場/ゾーン";"Zonas capturadas";"Захоплення зон";"Osvojene zone";"Zónafoglalások";"점령한 지역 수";"Захоп зон";"Zone capturate";"戰​區​佔​領​數";"战​区​占​领​数";"Khu vực đã được chiếm đóng";;
"multiplayer/zone_bombing";"Base Bombing";"Bombardement de bases";"Bombardamento delle Basi";"Basen bombardiert";"Bombardeo de Bases";"Бомбардировка баз";"Bombardowanie baz";"Poškození základen";"Üs Bombalama";"轰​炸​基​地";"基地を\t爆撃中";"Bombardeio de bases";"Бомбардування баз";"Bombardovanje baza";"Bázisbombázás";"폭격한 지상기지";"Бамбардзіроўка баз";"Baze bombardate";"轟​炸​基​地";"轰​炸​基​地";"Ném bom căn cứ";;
"multiplayer/wp_total_gained";"€ Gained (victory awards and achievements are not counted)";"€ Gagnés (récompenses de victoire et accomplissements non comptabilisés)";"€ guadagnati (i premi vittoria ed i riconoscimenti non sono calcolati)";"Verdiente € (ohne Belohnungen für Siege und Erfolge)";"€ Ganado (no se cuentan los premios de victoria ni los logros)";"Заработано € (без учёта наград за победу и достижений)";"Zdobyte € (nagrody za zwycięstwa i osiągnięcia nie są wliczane)";"Získané € (bez odměn za vítězství a úspěchy)";"Kazanılan € (zafer ödülleri ve başarılar sayılmaz)";"已​获​得 €​（不​包​含​嘉​奖​和​任​务​成​就）";"€ 獲得";"€ Adquirida";"Зароблено € (без урахування нагород за перемогу і досягнення)";"€ dobijeno (nagrade za pobede i dostignuća se ne računaju)";"Szerzett € (a kitüntetések és az eredmények nincsenek beleszámítva)";"획득한 € (승리 보상 및 업적 제외)";"Здабыта € (без уліку ўзнагарод за перамогу і дасягненняў)";"€ obținuți (recompensele pentru victorie și realizările nu sunt considerate)";"已​獲​得 €​（不​包​含​嘉​獎​和​任​務​成​就）";"已​获​得 €​（不​包​含​嘉​奖​和​任​务​成​就）";"Số tiền (€) đã thu được (không tính các phần thưởng chiến thắng và thành tựu)";;
"multiplayer/online_exp_gained_for_common";"▉ Gained";"▉ Remportée";"▉ Ottenuti";"Verdiente ▉";"▉ Ganados";"Заработано ▉";"Zdobyte  ▉";"Získané ▉";"Kazanılan ▉";"已​获​得 ▉";"▉ 獲得";"▉ Ganha";"Зароблено ▉";"▉ dobijeno";"Szerzett ▉";"획득한 ▉";"Здабыта ▉";"Puncte de cercetare (▉) obținute";"已​獲​得 ▉";"已​获​得 ▉";"▉ Đã đạt được";;
"multiplayer/time_pvp_played";"PvP Time Played";"Temps joué en PvP";"Tempo di gioco in modalità PvP";"Spielzeit im PvP";"Tiempo JcJ Jugado";"Время игры против игроков";"Czas spędzony na grze PvP";"Odehraný čas v PvP";"PvP Oynanan Süre";"多​人​游​戏​时​间";"PvP プレイ\t時間";"Tempo jogado em PvP";"Час гри проти гравців";"PvP vremena odigrano";"PvP játékidő";"PvP 플레이 시간";"Адыграны час супраць гульцоў (PvP)";"Timp joc JvJ";"多​人​遊​戲​時​間";"多​人​游​戏​时​间";"Thời gian chơi PvP";;
"multiplayer/time_pve_played";"PvE Time Played";"Temps joué en PvE";"Tempo di gioco in modalità PvE";"Spielzeit im PvE";"Tiempo JcE Jugado";"Время игры в миссии";"Czas spędzony na grze PvE";"Odehraný čas v PvE";"PvE Oynanan Süre";"单​机​游​戏​时​间";"PvE プレイ\t時間";"Tempo jogado em PvE";"Час гри в місії";"PvE vremena odigrano";"PvE játékidő";"PvE로 플레이한 시간";"Адыграны час у місіі (PvE)";"Timp joc JvM";"單​機​遊​戲​時​間";"单​机​游​戏​时​间";"Thời gian chơi PvE";;
"multiplayer/air_ground_kills";"Enemy kills";"Ennemis tués";"Uccisioni nemiche";"Abschüsse";"Bajas enemigas";"Уничтожено техники противника";"Zniszczone przez przeciwnika";"Zabití nepřátelé";"Öldürülen düşmanlar";"载​具​摧​毁​数";"敵撃破";"Mortes do inimigo";"Знищено техніки противника";"Neprijatelja ubijeno";"Megölt ellenfelek";"적 격파";"Знішчыў тэхнікі супраціўніка";"Inamici uciși";"載​具​摧​毀​數";"载​具​摧​毁​数";"Địch đã tiêu diệt";;
"multiplayer/win_battles_count";"Battles won";"Batailles gagnées";"Battaglie vinte";"Gewonnene Schlachten";"Batallas ganadas";"Выиграно битв";"Wygrane bitwy";"Vyhrané bitvy";"Kazanılan savaşlar";"战​斗​胜​利​场​次";"勝利した\t戦闘";"Batalhas ganhas";"Виграно битв";"Battles won";"Sikeres csaták";"승리한 전투 횟수";"Выйграна бітваў";"Lupte câștigate";"戰​鬥​勝​利​場​次";"战​斗​胜​利​场​次";"Trận đấu đã chiến thắng";;
"multiplayer/operation_count";"Operations";"Opérations";"Operazioni";"Operationen";"Operaciones";"Операций";"Operacje";"Operace";"Operasyonlar";"军​事​行​动​场​次";"作戦";"Operações";"Операцій";"Operations";"Hadműveletek";"작전";"Аперацый";"Operațiuni";"軍​事​行​動​場​次";"军​事​行​动​场​次";"Chiến dịch";;
"multiplayer/win_operation_count";"Operations won";"Opérations gagnées";"Operazioni vinte";"Gewonnene Operationen";"Operaciones ganadas";"Выиграно операций";"Wygrane operacje";"Vyhrané operace";"Kazanılan operasyonlar";"军​事​行​动​胜​利​场​次";"勝利した\t作戦";"Operações ganhas";"Виграно операцій";"Operations won";"Sikeres hadműveletek";"승리한 작전 횟수";"Выйграна аперацый";"Operațiuni câștigate";"軍​事​行​動​勝​利​場​次";"军​事​行​动​胜​利​场​次";"Chiến dịch đã chiến thắng";;
"multiplayer/operation_winrate";"Victories/Operations Ratio";"Ratio de victoires/opérations";"Rapporto Vittorie/Operazioni";"Siege-zu-Operationen-Verhältnis";"Ratio de Victorias/Operaciones";"Соотношение побед к операциям";"Stosunek zwycięstw do operacji";"Poměr vítězství/operací";"Zafer/Operasyonlar Oranı";"军​事​行​动​胜​率";"勝利/作戦率";"Rácio de Vitórias/Operações";"Співвідношення перемог до операцій";"Victories/Operations Ratio";"Hadművelet győzelmi arány";"승리 횟수/총 작전 횟수 비율";"Суадносіны перамог да аперацый";"Raport victorii/operațiuni";"軍​事​行​動​勝​率";"军​事​行​动​胜​率";"Tỉ số Chiến thắng/Chiến dịch";;
"multiplayer/pvp_ratio";"PvP Rating
The rating is calculated based on SL rewards in the most successful games and grows every time the rating of the battle is higher than the one of the player.
The rating is lowered by 25% every two weeks.";"Cote en JcJ (PvP)
Le niveau est calculé d'après les récompenses en SL des parties les plus réussies et augmente à chaque fois que le niveau de la bataille est plus élevé que celui du joueur.
Le niveau est diminué de 25% toute les deux semaines.";"Classifica PvP
La classifica viene calcolata in base ai premi in Leoni ricevuti nelle partite con maggior punteggio ed aumenta ogni volta che si incrementa il punteggio di battaglia del giocatore.
Il posto in classifica diminuisce del 25% ogni due settimane.";"PvP-Wertung
Diese Wertung basiert auf den Silver-Lions-Einkünften in den erfolgreichsten Matches des Spieler und hebt sich immer dann an, wenn die Wertung der Schlacht über der Spielerwertung liegt.
Alle zwei Wochen sinkt die Wertung um 25% ab.";"Clasificación JcJ
La valoración se calcula basándose en las recompensas de SL en las partidas más exitosas y crece cada vez que la valoración de la batalla es superior a la del jugador.
La valoración se reduce un 25% cada dos semanas.";"Рейтинг игры против игроков
Рейтинг высчитывается из награды в Серебряных львах за лучшие игры и растёт каждый раз, когда рейтинг боя выше, чем рейтинг игрока.
Рейтинг снижается на 25% каждые две недели.";"Klasyfikacja PvP
Klasyfikacja obliczana jest na podstawie ilości SL zdobytych w najbardziej udanych grach i rośnie za każdym razem, gdy klasyfikacja bitwy jest wyższa niż klasyfikacja gracza.
Klasyfikacja obniżana jest o 25% co dwa tygodnie.";"PvP hodnocení
Hodnocení je počítáno na základě odměny SL v nejúspěšnějších hrách a zvyšuje se pokaždé když je hodnocení bitvy vyšší než hodnocení hráče.
Každé dva týdny se hodnocení sníží o 25%.";"PvP Puanı
Bu puan, oyuncunun en başarılı savaşlarındaki Gümüş Aslan kazanımlarını temel alır ve oyuncunun bir muharebedeki puanı, mevcut puanından yüksek olduğu zaman artar. 
Puan iki haftada bir %25 azalmaktadır.";"PvP 评​分

评​分​基​准：​最​成​功​的​几​场​游​戏​中​的​银​狮​收​益。​若​在​一​场​新​游​戏​中​获​得​的​收​益​高​于​之​前​的​评​分​水​准，​则​该​评​分​将​会​提​升。
PvP 评​分​每​两​周​会​自​动​下​调 25%。";"PvP レート";"Classificação PvP";"Рейтинг гри проти гравців
Рейтинг вираховується з нагороди в срібних левах за кращі ігри і росте кожен раз, коли рейтинг бою вище, ніж рейтинг гравця.
Рейтинг знижується на 25% кожні два тижні.";"PvP rejting
Rejting je izračunat na osnovu novčanih nagrada u najuspešnijim partijama i raste svaki put kada je rejting bitke veći od igračevog.
Rejting se smanjuje za 25% svake dve nedelje.";"PvP értékelés
Kiszámítása a legsikeresebb csatákban szerzett Ezüst Oroszlánok alapján történik. Értéke minden alkalommal nő, ha az adott csata értékelése magasabb, mint a játékosé.
Az értékelés kéthetente 25 százalékkal csökken.";"PvP 레이팅
PvP 레이팅은 가장 성공적인 게임의 실버 라이온 보상을 기반으로 계산되며, 플레이어가 가진 레이팅이 전투의 레이팅보다 낮을 경우, 매번 증가됩니다.
레이팅은 매 2주마다 25% 감소합니다.";"Рэйтынг гульні супраць гульцоў
Рэйтынг разлічваецца з узнагароды ў срэбных ільвах за найлепшыя гульні і павялічваецца кожны раз, як рэйтынг бою перавышае рэйтынг гульца.
Рэйтынг памяншаецца на 25% кожныя два тыдні.";"Cotarea JvJ
Cotarea este calculată pe baza Leilor de argint (LA) obținuți în cel mai bun joc și crește de fiecare dată când cotarea unei bătălii este mai mare decât cea a jucătorului.
Cotarea este redusă cu 25% la fiecare două săptămâni.";"PvP 評​分

評​分​基​準：​最​成​功​的​幾​場​遊​戲​中​的​銀​獅​收​益。​若​在​一​場​新​遊​戲​中​獲​得​的​收​益​高​於​之​前​的​評​分​水​準，​則​該​評​分​將​會​提​升。
PvP 評​分​每​兩​週​會​自​動​下​調 25%。";"PvP 评​分

评​分​基​准：​最​成​功​的​几​场​游​戏​中​的​银​狮​收​益。​若​在​一​场​新​游​戏​中​获​得​的​收​益​高​于​之​前​的​评​分​水​准，​则​该​评​分​将​会​提​升。
PvP 评​分​每​两​周​会​自​动​下​调 25%。";"Đánh giá PvP";;
"multiplayer/dr_era1";"Duel rating";"Note de Duel";"Classifica duello";"Duellwertung";"Calificación de duelo";"Дуэльный рейтинг";"Ocena pojedynkowa";"Soubojové hodnocení";"Düello Puanı";"作​战​评​分";"対決\tレート";"Rating de duelo";"Дуельний рейтинг";"Rejting u duelima";"Párbajértékelés";"전투 등급";"Дуэльны рэйтынг";"Cotă duel";"作​戰​評​分";"作​战​评​分";"Tỷ lệ đối đầu";;
"multiplayer/dr_era2";"Duel rating";"Note de Duel";"Classifica duello";"Duellwertung";"Calificación de duelo";"Дуэльный рейтинг";"Ocena pojedynkowa";"Soubojové hodnocení";"Düello Puanı";"作​战​评​分";"対決\tレート";"Rating de duelo";"Дуельний рейтинг";"Rejting u duelima";"Párbajértékelés";"전투 등급";"Дуэльны рэйтынг";"Cotă duel";"作​戰​評​分";"作​战​评​分";"Tỷ lệ đối đầu";;
"multiplayer/dr_era3";"Duel rating";"Note de Duel";"Classifica duello";"Duellwertung";"Calificación de duelo";"Дуэльный рейтинг";"Ocena pojedynkowa";"Soubojové hodnocení";"Düello Puanı";"作​战​评​分";"対決\tレート";"Rating de duelo";"Дуельний рейтинг";"Rejting u duelima";"Párbajértékelés";"전투 등급";"Дуэльны рэйтынг";"Cotă duel";"作​戰​評​分";"作​战​评​分";"Tỷ lệ đối đầu";;
