"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"weapons/gunMle38";"7.5 mm Fabrique Nationale Mle 38 machine gun";"Mitrailleuse de 7.5 mm Fabrique Nationale Mle 38";"Mitragliatrice 7,5 mm Fabrique Nationale Mle 38";"7,5mm Fabrique Nationale Mle 38 Maschinengewehr";"Ametralladora de 7.5 mm Fabrique Nationale Mle 38";"7,5-мм пулемёт Fabrique Nationale Mle 38";"Karabin maszynowy Fabrique Nationale Mle 38 kal. 7,5 mm";"7,5 mm kulomet Fabrique Nationale model 38";"Fabrique Nationale Mle 38 7.5 mm makineli tüfek";"7.5 毫\t米 FN 38 型\t机\t枪";"7.5 mm ファブリーク ナショナレ Mle 38機関銃";"Metralhadora de 7,5 mm Fabrique Nationale Mle 38";"7,5-мм кулемет Fabrique Nationale Mle 38";"Mitraljez 7.5 mm Fabrique Nationale Mle 38";"7,5 mm-es Fabrique Nationale Mle 38 géppuska";"7.5 mm FN 1938년형 기관총";"7,5-мм кулямёт Fabrique Nationale Mle 38";"Mitralieră Fabrique Nationale Mle 38, cal. 7,5 mm";"7.5 毫\t米 FN 38 機\t槍";"7.5 毫\t米 FN Mle 38 机\t枪";"Súng máy Fabrique Nationale Mle 38 7,5 mm";;
"weapons/gunBrowning303";"7.7 mm Browning machine gun";"Mitrailleuse de 7.7mm Browning";"Mitragliatrice Browning calibro 7,7 mm";"7,7mm Browning Maschinengewehr";"Ametralladora Browning de 7.7 mm";"7,7-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,7 mm";"7,7 mm kulomet Browning";"7.7 mm Browning makineli tüfek";"7.7 毫\t米 勃\t朗\t宁 机\t枪";"7.7 mm ブローニング 機関銃";"Metralhadora de 7.7 mm Browning";"7,7-мм кулемет Browning";"Mitraljez 7.7 mm Browning";"7,7 mm-es Browning géppuska";"7.7 mm 브라우닝 기관총";"7,7-мм кулямёт Browning";"Mitralieră Browning, cal. 7,7 mm";"7.7 毫\t米\t白\t朗\t寧\t機\t槍";"7.7 毫\t米\t勃\t朗\t宁\t机\t枪";"Súng máy Browning 7,7 mm";;
"weapons/gunBrowning303_turret";"7.7 mm Browning machine gun";"Mitrailleuse de 7,7 mm Browning";"Mitragliatrice Browning calibro 7,7 mm";"7,7mm Browning Maschinengewehr";"Ametralladora Browning de 7.7 mm";"7,7-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,7 mm";"7,7 mm kulomet Browning";"7.7 mm Browning makineli tüfek";"7.7 毫\t米 勃\t朗\t宁 机\t枪";"7.7 mm ブローニング 機関銃";"Metralhadora de 7.7 mm Browning";"7,7-мм кулемет Browning";"Mitraljez 7.7 mm Browning";"7,7 mm-es Browning géppuska";"7.7 mm 브라우닝 기관총";"7,7-мм кулямёт Browning";"Mitralieră Browning, cal. 7,7 mm";"7.7 毫\t米\t白\t朗\t寧\t機\t槍";"7.7 毫\t米\t勃\t朗\t宁\t机\t枪";"Súng máy Browning 7,7 mm";;
"weapons/gunBrowning303_raf";"7.7 mm Browning machine gun";"Mitrailleuse de 7.7mm Browning";"Mitragliatrice Browning calibro 7,7 mm";"7,7mm Browning Maschinengewehr";"Ametralladora Browning de 7.7 mm";"7,7-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,7 mm";"7,7 mm kulomet Browning";"7.7 mm Browning makineli tüfek";"7.7 毫\t米 勃\t朗\t宁 机\t枪";"7.7 mm ブローニング 機関銃";"Metralhadora de 7.7 mm Browning";"7,7-мм кулемет Browning";"Mitraljez 7.7 mm Browning";"7,7 mm-es Browning géppuska";"7.7 mm 브라우닝 기관총";"7,7-мм кулямёт Browning";"Mitralieră Browning, cal. 7,7 mm";"7.7 毫\t米\t白\t朗\t寧\t機\t槍";"7.7 毫\t米\t勃\t朗\t宁\t机\t枪";"Súng máy Browning 7,7 mm";;
"weapons/gunBrowning30_usaaf";"7.62 mm Browning machine gun";"Mitrailleuse de 7,62 mm Browning";"Mitragliatrice Browning calibro 7,62 mm";"7,62mm Browning Maschinengewehr";"Ametralladora Browning de 7.62 mm";"7,62-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,62 mm";"7,62 mm kulomet Browning";"7.62 mm Browning makineli tüfek";"7.62 毫\t米 勃\t朗\t宁 机\t枪";"7.62 mm ブローニング 機関銃";"Metralhadora de 7.62 mm Browning";"7,62-мм кулемет Browning";"Mitraljez 7.62 mm Browning";"7,62 mm-es Browning géppuska";"7.62 mm 브라우닝 기관총";"7,62-мм кулямёт Browning";"Mitralieră Browning, cal. 7,62 mm";"7.62 毫\t米\t白\t朗\t寧\t機\t槍";"7.62 毫\t米\t勃\t朗\t宁\t机\t枪";"Súng máy Browning 7,62 mm";;
"weapons/gunBrowning30_usaaf_1935";"7.62 mm Browning machine gun";"Mitrailleuse de 7,62 mm Browning";"Mitragliatrice Browning calibro 7,62 mm";"7,62 mm Browning Maschinengewehr";"Ametralladora Browning de 7.62 mm";"7,62-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,62 mm";"7,62 mm kulomet Browning";"7.62 mm Browning makineli tüfek";"7.62 毫\t米 勃\t朗\t宁 机\t枪";"7.62mm ブローニング 機関銃";"Metralhadora Browning de 7,62 mm";"7,62-мм кулемет Browning";"7.62 mm Browning machine gun";"7.62 mm Browning machine gun";"7.62 mm 브라우닝 기관총";"7,62-мм пулемёт Browning";"7.62 mm Browning machine gun";"7.62 毫\t米\t白\t朗\t寧\t機\t槍";"7.62 mm Browning machine gun";"Súng máy Browning 7,62 mm";;
"weapons/gunBrowning30_turret";"7.62 mm Browning machine gun";"Mitrailleuse de 7,62 mm Browning";"Mitragliatrice Browning calibro 7,62 mm";"7,62 mm Browning Maschinengewehr";"Ametralladora Browning de 7.62 mm";"7,62-мм пулемёт Browning";"Karabin maszynowy Browning kal. 7,62 mm";"7,62 mm kulomet Browning";"7.62 mm Browning makineli tüfek";"7.62 毫\t米 勃\t朗\t宁 机\t枪";"7.62 mm ブローニング 機関銃";"Metralhadora de 7.62 mm Browning";"7,62-мм кулемет Browning";"Mitraljez 7.62 mm Browning";"7,62 mm-es Browning géppuska";"7.62 mm 브라우닝 기관총";"7,62-мм кулямёт Browning";"Mitralieră Browning, cal. 7,62 mm";"7.62 毫\t米\t白\t朗\t寧\t機\t槍";"7.62 毫\t米\t勃\t朗\t宁\t机\t枪";"Súng máy Browning 7,62 mm";;
"weapons/gunBrowning50_M3";"12.7 mm M3 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M3";"Mitragliatrice Browning calibro 12,7 mm";"12,7mm M3 Browning Maschinengewehr";"Ametralladora M3 Browning de 12.7 mm";"12,7-мм пулемёт M3 Browning";"Karabin maszynowy M3 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M3";"12.7 mm M3 Browning makineli tüfek";"12.7 毫\t米 M3 勃\t朗\t宁 机\t枪";"12.7 mm M3 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M3";"12,7-мм кулемет M3 Browning";"Mitraljez 12.7 mm M3 Browning";"12,7 mm-es M3 Browning géppuska";"12.7 mm M3 브라우닝 기관총";"12,7-мм кулямёт M3 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M3 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M3 勃\t朗\t宁\t机\t枪";"Súng máy Browning M3 12,7 mm";;
"weapons/gunFN_M3P";"12.7 mm FN M3P machine gun";"Mitrailleuse FN M3P de 12.7 mm";"Mitragliatrice da 12,7mm FN M3P";"12.7 mm FN M3P Maschinengewehr";"Ametralladora FN M3P de 12.7 mm";"12,7-мм пулемёт FN M3P";"Karabin maszynowy FN M3P kal. 12.7 mm";"12.7 mm kulomet FN M3P";"12.7 mm FN M3P makineli tüfek";"12.7 毫\t米 FN M3P 机\t枪";"12.7 mm FN M3P 機関銃";"Metralhadora de 12,7 mm FN M3P";"12,7-мм кулемет FN M3P";"12.7 mm FN M3P machine gun";"12,7 mm-es FN M3P géppuska";"12.7 mm FN M3P 기관총";"12,7-мм пулемёт FN M3P";"Mitralieră FN M3P, cal. 12,7 mm";"12.7 毫\t米 FN M3P 機\t槍";"12.7 毫\t米 FN M3P 机\t枪";"Súng máy 12.7 mm FN M3P";;
"weapons/gunfn_60_30";"7.62 mm FN 60.30 machine gun";"Mitrailleuse de 7,62 mm FN 60.30";"Mitragliatrice da 7.62mm FN 60.30";"7,62 mm FN 60.30 Maschinengewehr";"Ametralladora FN 60.30 de 7.62 mm";"7,62-мм пулемёт FN 60.30";"Karabin maszynowy kalibru 7,62mm FN 60.30";"7.62 mm kulomet FN 60.30";"7.62 mm FN 60.30 makineli tüfek ";"7.62 毫\t米 FN 60.30 型\t机\t枪";"7.62 mm FN 60.30機関銃";"Metralhadora de 7,62 mm FN 60.30";"7,62-мм кулемет FN 60.30";"7.62 mm FN 60.30 machine gun";"7.62 mm FN 60.30 machine gun";"7.62 mm FN 60.30 기관총";"7,62-мм пулемёт FN 60.30";"7.62 mm FN 60.30 machine gun";"7.62 毫\t米 FN 60.30 型\t機\t槍";"7.62 mm FN 60.30 machine gun";"Súng máy 7.62 mm FN 60.30";;
"weapons/gunfn_60_30_mgp";"7.62 mm FN 60.30 machine gun";"Mitrailleuse de 7,62 mm FN 60.30";"Mitragliatrice da 7.62mm FN 60.30";"7,62 mm FN 60.30 Maschinengewehr";"Ametralladora FN 60.30 de 7.62 mm";"7,62-мм пулемёт FN 60.30";"Karabin maszynowy kalibru 7,62mm FN 60.30";"7.62 mm kulomet FN 60.30";"7.62 mm FN 60.30 makineli tüfek ";"7.62 毫\t米 FN 60.30 型\t机\t枪";"7.62mm FN 60.30機関銃";"Metralhadora de 7,62 mm FN 60.30";"7,62-мм кулемет FN 60.30";"7.62 mm FN 60.30 machine gun";"7.62 mm FN 60.30 machine gun";"7.62 mm FN 60.30 기관총";"7,62-мм пулемёт FN 60.30";"7.62 mm FN 60.30 machine gun";"7.62 毫\t米 FN 60.30 型\t機\t槍";"7.62 mm FN 60.30 machine gun";"Súng máy 7.62 mm FN 60.30";;
"weapons/gunFN_M3P_cwp";"12.7 mm FN M3P machine gun";"Mitrailleuse de 12,7 mm FN M3P";"Mitragliatrice da 12,7mm FN M3P";"12,7 mm FN M3P Maschinengewehr";"Ametralladora FN M3P de 12.7 mm";"12,7-мм пулемёт FN M3P";"Karabin maszynowy FN M3P kal. 12,7 mm";"12.7 mm kulomet FN M3P";"12.7 mm FN M3P makineli tüfek";"12.7 毫\t米 FN M3P 机\t枪";"12.7mm FN M3P0機関銃";"Metralhadora de 12,7 mm FN M3P";"12,7-мм кулемет FN M3P";"12.7 mm FN M3P machine gun";"12,7 mm-es FN M3P géppuska";"12.7 mm FN M3P 기관총";"12,7-мм пулемёт FN M3P";"12.7 mm FN M3P machine gun";"12.7 毫\t米 FN M3P 機\t槍";"12.7 mm FN M3P machine gun";"Súng máy 12.7 mm FN M3P";;
"weapons/gunFN_M3M";"12.7 mm FN M3M machine gun";"Mitrailleuse FN M3M de 12.7 mm";"Mitragliatrice da 12,7mm FN M3M";"12.7 mm FN M3M Maschinengewehr";"Ametralladora FN M3M de 12.7 mm";"12,7-мм пулемёт FN M3M";"Karabin maszynowy FN M3M kal. 12.7 mm";"12.7 mm kulomet FN M3M";"12.7 mm FN M3M makineli tüfek";"12.7 毫\t米 FN M3M 机\t枪";"12.7 mm FN M3M 機関銃";"Metralhadora de 12,7 mm FN M3M";"12,7-мм кулемет FN M3M";"12.7 mm FN M3M machine gun";"12,7 mm-es FN M3M géppuska";"12.7 mm FN M3M 기관총";"12,7-мм пулемёт FN M3M";"Mitralieră FN M3M, cal. 12,7 mm";"12.7 毫\t米 FN M3M 機\t槍";"12.7 毫\t米 FN M3M 机\t枪";"Súng máy 12.7 mm FN M3M";;
"weapons/gunBrowning50_M3_underwing";"12.7 mm M2 Browning machine gun (secondary)";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice M2 Browning da 12.7mm (secondaria)";"12.7 mm M2 Browning Maschinengewehr (sekundär)";"Ametralladora M2 Browning de 12.7 mm (secundaria)";"12,7-мм пулемёт M2 Browning (подвесной)";"Karabin maszynowy M2 Browning kal. 12.7 mm (drugorzędny)";"12,7 mm kulomet Browning M2 (vedlejší)";"12.7 mm M2 Browning makineli tüfek (ikincil)";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 Browning 機関銃 (セカンダリ)";"Metralhadora de 12,7 mm M2 Browning (secundária)";"12,7-мм кулемет M2 Browning (підвісний)";"12.7 mm M2 Browning machine gun (secondary)";"12,7 mm-es M2 Browning géppuska (másodlagos)";"12.7 mm M2 브라우닝 기관총 (보조 무장)";"12,7-мм пулемёт M2 Browning (подвесной)";"Mitralieră M2 Browning (secundară), cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy 12.7 mm M2 Browning (phụ)";;
"weapons/gunBrowning50_early";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice Browning da 12,7 mm M2";"12,7 mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 Browning machine gun";"Metralhadora de 12.7 mm M2 Browning";"12,7-мм кулемет M2 Browning";"12.7 mm M2 Browning mitraljez";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy 12.7 mm M2 Browning";;
"weapons/gunBrowning50_early_1935";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm M2 Browning";"Mitragliatrice Browning da 12,7 mm M2";"12,7 mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7mm M2 ブローニング\t機関銃";"Metralhadora Browning M2 de 12,7 mm";"12,7-мм кулемет M2 Browning";"12.7 mm M2 Browning machine gun";"12.7 mm M2 Browning machine gun";"12.7 mm M2 브라우닝 기관총";"12,7-мм пулемёт M2 Browning";"12.7 mm M2 Browning machine gun";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 mm M2 Browning machine gun";"Súng máy Browning M2 12,7 mm";;
"weapons/gunBrowning50_M2";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy Browning M2 12,7 mm";;
"weapons/gunLKk_42";"12.7 mm LKk/42 machine gun";"Mitrailleuse de 12,7 mm LKk/42";"Mitragliatrice da 12.7mm LKk/42";"12,7 mm LKk/42 Maschinengewehr";"Ametralladora LKk/42 de 12.7 mm";"12,7-мм пулемёт LKk/42";"Karabin maszynowy LKk/42 kal. 12,7 mm";"12,7 mm kulomet LKk/42";"12.7 mm LKk/42 makineli tüfek";"12.7 毫\t米 LKk/42 机\t枪";"12.7 mm LKk/42 機関銃";"Metralhadora de 12,7 mm LKk/42";"12,7-мм кулемет LKk/42";"12.7 mm LKk/42 machine gun";"12,7 mm-es LKk/42 géppuska";"12.7 mm LKk/42 기관총";"12,7-мм пулемёт LKk/42";"12.7 mm LKk/42 machine gun";"12.7 毫\t米 LKk/42 機\t槍";"12.7 毫\t米 LKk/42 机\t枪";"Súng máy 12.7 mm LKk/42";;
"weapons/gunLKk_42/short";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";"LKk/42";;
"weapons/gunBrowning50_M2_late";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy Browning M2 12,7 mm";;
"weapons/gunBrowning50_M2_underwing";"12.7 mm M2 Browning machine gun (secondary)";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice M2 Browning da 12.7mm (secondaria)";"12,7 mm M2 Browning Maschinengewehr (sekundär)";"Ametralladora M2 Browning de 12.7 mm (secundaria)";"12,7-мм пулемёт M2 Browning (подвесной)";"Karabin maszynowy M2 Browning kal. 12.7 mm (drugorzędny)";"12,7 mm kulomet Browning M2 (vedlejší)";"12.7 mm M2 Browning makineli tüfek (ikincil)";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 Browning 機関銃 (セカンダリ)";"Metralhadora 12,7 mm M2 Browning (secundária)";"12,7-мм кулемет M2 Browning (підвісний)";"12.7 mm M2 Browning machine gun (secondary)";"12,7 mm-es M2 Browning géppuska (másodlagos)";"12.7 mm M2 브라우닝 기관총 (보조 무장)";"12,7-мм пулемёт M2 Browning (подвесной)";"Mitralieră M2 Browning (secundară), cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy 12.7 mm M2 Browning (phụ)";;
"weapons/gunBrowning50";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy Browning M2 12,7 mm";;
"weapons/gunBrowning50_raf";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy Browning M2 12,7 mm";;
"weapons/gunBrowning50_raf_tutorial";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice Browning da 12,7 mm M2";"12,7 mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 Browning 機関銃";"Metralhadora de 12.7 mm M2 Browning";"12,7-мм кулемет M2 Browning";"12.7 mm M2 Browning machine gun";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм пулемёт M2 Browning";"12.7 mm M2 Browning machine gun";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy 12.7 mm M2 Browning";;
"weapons/gunBrowning50_raf_tutorial/short";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 勃\t朗\t宁";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 Browning";"M2 브라우닝";"M2 Browning";"M2 Browning";"M2 白\t朗\t寧";"M2 勃\t朗\t宁";"M2 Browning";;
"weapons/gunBrowning50_raf_turret";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy Browning M2 12,7 mm";;
"weapons/gunBrowning50_usaaf";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy Browning M2 12,7 mm";;
"weapons/gunBrowning50_turret";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12,7 mm Browning M2";"Mitragliatrice Browning M2 calibro 12,7 mm";"12,7mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 ブローニング 機関銃";"Metralhadora de 12.7 mm Browning M2";"12,7-мм кулемет M2 Browning";"Mitraljez 12.7 mm M2 Browning";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy Browning M2 12,7 mm";;
"weapons/gunBrowning50_turret_late";"12.7 mm M2 Browning machine gun";"Mitrailleuse de 12.7 mm M2 Browning";"Mitragliatrice Browning da 12,7 mm M2";"12,7 mm M2 Browning Maschinengewehr";"Ametralladora M2 Browning de 12.7 mm";"12,7-мм пулемёт M2 Browning";"Karabin maszynowy M2 Browning kal. 12,7 mm";"12,7 mm kulomet Browning M2";"12.7 mm M2 Browning makineli tüfek";"12.7 毫\t米 M2 勃\t朗\t宁 机\t枪";"12.7 mm M2 Browning machine gun";"Metralhadora de 12.7 mm M2 Browning";"12,7-мм кулемет M2 Browning";"12.7 mm M2 Browning mitraljez";"12,7 mm-es M2 Browning géppuska";"12.7 mm M2 브라우닝 기관총";"12,7-мм кулямёт M2 Browning";"Mitralieră M3 Browning, cal. 12,7 mm";"12.7 毫\t米 M2 白\t朗\t寧\t機\t槍";"12.7 毫\t米 M2 勃\t朗\t宁\t机\t枪";"Súng máy 12.7 mm M2 Browning";;
"weapons/gunDA762";"7.62 mm DA machine gun";"Mitrailleuse de 7,62 mm DA";"Mitragliatrice ShKAS calibro 7,62 mm";"7,62mm DA Maschinengewehr";"Ametralladora DA de 7.62 mm";"7,62-мм пулемёт ДА";"Karabin maszynowy DA kal. 7,62 mm";"7,62 mm kulomet DA";"7.62 mm DA makineli tüfek";"7.62 毫\t米 DA 机\t枪";"7.62 mm DA 機関銃";"Metralhadora de 7.62 mm DA";"7,62-мм кулемет ДА";"Mitraljez 7.62 mm DA";"7,62 mm-es DA géppuska";"7.62 mm 데그챠레프 항공용 기관총";"7,62-мм кулямёт ДА";"Mitralieră DA, cal. 7,62 mm";"7.62 毫\t米 DA 機\t槍";"7.62 毫\t米 DA 机\t枪";"Súng máy DA 7,62 mm";;
