"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"events/rb_with_all_countries";"Simulator Battles mission with all countries taking part in it.";"Missions Simulateur avec tous les pays qui y ont pris part.";"Le Battaglie di Simulazioni hanno le nazioni che ne presero parte.";"Simulator-Schlacht mit allen Nationen.";"Misión de Batallas Simulador con todos los países tomando parte.";"Сражение по правилам Симуляторных боёв, в котором принимают участие все страны.";"Bitwy Symulacyjne - misje, w których udział biorą wszystkie państwa.";"Simulátorové bitvy za účasti všech národů";"Tüm ülkelerin yer aldığı Simülatör Muharebeleri.";"全​真​模​拟，​不​限​制​国​家";"全ての\t国が\t参加する「シミュレーターバトル」\tミッション。";"Missão de Batalhas de Simulação com todas as nações.";"Битва за правилами Симуляторних боїв, в якій беруть участь усі країни.";"Misija Simulatorske bitke u kojoj učestvuju sve zemlje.";"Szimulátor csaták, melyekben bármelyik nemzet részt vehet.";"모든 국가가 등장하는 시뮬레이터 전투";"Сімулятарныя баі — місіі, у якіх бяруць удзел усе дзяржавы.";"Misiune cu lupte tip simulator cu participarea tuturor țărilor în ea.";"全​真​模​擬，​不​限​制​國​家";"全​真​模​拟，​不​限​制​国​家";"Chế Độ Giả Lập có nhiệm vụ dành cho tất cả các quốc gia tham gia.";;
"events/ab_without_respawns";"Arcade Battles mission without respawns.";"Missions Arcade sans réapparitions.";"Battaglie Arcade senza rigenerazione.";"Arcade-Schlachten ohne Wiedereinstiege.";"Misión de Batallas Arcade sin reapariciones.";"Сражение по правилам Аркадных боёв, в котором отсутствуют возрождения.";"Bitwy zręcznościowe bez odradzania. ";"Zjednodušené bitvy s jedním nasazením";"Yeniden doğmasız Arcade Savaş görevi.";"街​机​娱​乐，​无​法​重​生";"リスポーン\t無しの「アーケードバトル」\tミッション。";"Missão de Batalhas de Simulação sem respawns.";"Битва за правилами Аркадних боїв, в якій відсутні відродження.";"Misija Arkadnih borbi bez dodatnih života.";"Árkád csaták újraéledések nélkül.";"부활 불가능한 아케이드 전투";"Аркадныя баі без адраджэння.";"Misiune cu lupte arcade fără reintrări.";"街​機​娛​樂，​無​法​重​生";"标​准​战​斗，​无​法​重​生";"Nhiệm vụ Chế Độ Cơ Bản không có hồi sinh .";;
"events/air_bought";"You have this vehicle";"Vous avez ce véhicule";"Possiedi questa unità";"Du besitzt dieses Fahrzeug";"Tienes este vehículo";"У вас есть эта техника";"Masz ten pojazd";"Tento stroj máš";"Bu araca sahipsiniz";"已​拥​有​该​型​号";"この\t機体を\t所有しています。";"Já tem esta aeronave";"У вас є ця техніка";"Imate ovo vozilo";"Rendelkezel ezzel a járművel";"이미 가지고 있는 장비입니다.";"У вас ёсць гэтая машына";"Ai acest vehicul";"已​擁​有​該​型​號";"已​拥​有​该​型​号";"Bạn có phương tiện này";;
"events/air_can_buy";"You can purchase this vehicle";"Vous pouvez acheter ce véhicule";"Puoi comprare questo aereo";"Du kannst dieses Fahrzeug kaufen";"Puedes comprar este vehículo";"Вы можете купить эту технику";"Możesz kupić ten pojazd";"Tento stroj si můžeš koupit";"Bu aracı satın alabilirsiniz";"已​能​购​买​该​型​号";"この\t機体を\t購入することができます。";"Pode comprar este veículo";"Ви можете купити цю техніку";"Možete kupiti ovo vozilo";"Megveheted ezt a járművet";"이 장비를 구입할 수 있습니다.";"Вы можаце купіць гэту машыну";"Poți cumpăra acest vehicul";"已​能​購​買​該​型​號";"已​能​购​买​该​型​号";"Bạn có thể mua phương tiện này";;
"events/all_units_allowed";"All types of vehicles are allowed";"Tous les types de véhicules sont autorisés";"Sono ammesse tutti i tipi di unità";"Alle Flugzeuge und Panzer sind zulässig";"Todos los tipos de vehículos están permitidos";"Разрешены все типы техники";"Dozwolone są wszystkie typy pojazdów";"Povoleny všechny typy strojů";"Tüm araç türleri kullanılabilir";"可​使​用​任​何​载​具";"全ての\t航空機および\t戦車が\t使用可能";"São permitidos todos os tipos de veículo";"Дозволені усі літаки і танки";"Svi avioni i tenkovi su dozvoljeni";"Minden járműtípus engedélyezett";"모든 종류의 장비가 허용됩니다.";"Дазволены ўсе самалёты і танкі";"Sunt permise toate tipurile de vehicule";"可​使​用​任​何​載​具";"可​使​用​任​何​载​具";"Tất cả phương tiện có thể dùng";;
"events/all_crafts_allowed";"All aircraft are allowed";"Tous les avions sont autorisés";"Tutti gli aerei sono consentiti";"Alle Flugzeuge sind verfügbar";"Todos los aviones están permitidos";"Разрешены все самолёты";"Wszystkie samoloty są dozwolone";"Povolena všechna letadla";"Tüm uçaklar kullanılabilir";"可​使​用​任​何​机​型";"全ての\t航空機が\t使用可能";"Todas as aeronaves disponíveis";"Дозволені усі літаки";"Svi avioni su dozvoljeni";"Minden repülőgép engedélyezett";"모든 항공기가 허용됩니다.";"Дазволеныя ўсе самалёты";"Sunt permise toate avioanele";"可​使​用​任​何​機​型";"可​使​用​任​何​机​型";"Tất cả máy bay có thể dùng";;
"events/all_tanks_allowed";"All ground forces are allowed";"Tous les véhicules au sol sont autorisés";"Sono ammesse tutte le unità terrestri";"Alle Panzer sind zulässig";"Todos los vehículos terrestres están permitidos";"Разрешены все танки";"Wszystkie pojazdy naziemne są dozwolone";"Povolena všechna vozidla";"Tüm tanklar kullanılabilir";"可​使​用​任​何​地​面​载​具";"全ての\t戦車が\t使用可能";"Todos os veículos terrestres são permitidos";"Дозволені усі танки";"Svi tenkovi su dozvoljeni";"Minden szárazföldi jármű engedélyezett";"모든 차량이 허용됩니다.";"Дазволены ўсе танкі";"Sunt permise toate tancurile";"可​使​用​任​何​地​面​載​具";"可​使​用​任​何​地​面​载​具";"Tất cả xe tăng có thể dùng";;
"events/allowed_units";"{unitType} and {unitType2} are allowed";"Seul les {unitType} et {unitType2} sont autorisés";"Possono essere utilizzati {unitType} e {unitType2}";"{unitType} und {unitType2} sind zugelassen";"Está permitido {unitType} y {unitType2}";"Разрешены {unitType} и {unitType2}";"{unitType} i {unitType2} są dozwolone";"Povoleny {unitType} a {unitType2}";"{unitType} ve {unitType2} kullanılabilir";"可​使​用 {unitType} 和 {unitType2}";"{unitType}と{unitType2}が\t使用可能";"{unitType} e {unitType2} não são permitidas";"{unitType} и {unitType2} дозволені";"{unitType} i {unitType2} su dopušteni";"{unitType} és {unitType2} engedélyezettek";"{unitType} 와 {unitType2} 를 사용할 수 있습니다";"{unitType} і {unitType2} дазволены";"Sunt permise {unitType} și {unitType2}";"可​使​用 {unitType} 和 {unitType2}";"可​使​用 {unitType} 和 {unitType2}";"{unitType} và {unitType2} được cho phép";;
"events/allowed_units/Aircraft";"aircraft";"avions";"aerei";"Flugzeug";"aviones";"самолёты";"samoloty";"letadla";"uçaklar";"空​中​单​位";"航空機";"Aeronaves";"літаки";"avioni";"repülőgépek";"항공기";"самолёты";"avioane";"空​中​單​位";"空​中​单​位";"máy bay";;
"events/allowed_units/Tank";"ground forces";"chars";"forze terrestri";"Panzer";"fuerzas terrestres";"танки";"czołgi";"vozidla";"tanklar";"地​面​载​具";"地上部隊";"Forças terrestres";"танки";"kopnene snage";"szárazföldi erők";"전차";"наземная тэхніка";"tancuri";"地​面​載​具";"地​面​载​具";"lực lượng mặt đất";;
"events/allowed_units/Ship";"naval vessels";"navires";"navi";"Schiffe";"barcos";"корабли";"okręty";"lodě";"gemiler";"水​面​载​具";"艦艇";"Veículos navais";"кораблі";"brodovi";"hadihajók";"함선";"караблі";"nave";"水​面​載​具";"舰​船";"tàu thủy";;
"events/allowed_units/Helicopter";"helicopters";"hélicoptères";"Elicotteri";"Hubschrauber";"helicópteros";"вертолёты";"śmigłowce";"vrtulníky";"helikopterler";"直​升​机";"ヘリコプター";"Helicópteros ";"гелікоптери";"helikopteri";"helikopterek";"헬리콥터";"гелікоптэры";"elicoptere";"直​昇​機";"直​升​机";"Trực thăng";;
"events/allowed_only/Aircraft";"Only aircraft are allowed";"Seuls les avions sont autorisés";"Sono ammessi solo aerei";"Nur Flugzeuge sind zulässig";"Solo se permiten aviones";"Разрешены только самолёты";"Dozwolone są jedynie samoloty";"Povolena pouze letadla";"Sadece uçaklar kullanılabilir";"只​有​空​中​单​位​才​能​参​加​该​行​动";"航空機のみ\t使用可能";"Apenas aeronaves são permitidas";"Дозволені лише літаки";"Samo su avioni dozvoljeni";"Csak repülőgépek engedélyezettek";"항공기만 사용할 수 있습니다.";"Дазволеныя толькі самалёты";"Sunt permise doar avioane";"只​有​空​中​單​位​才​能​參​加​該​行​動";"只​有​空​中​单​位​才​能​参​加​该​行​动";"Chỉ dành cho máy bay";;
"events/allowed_only/Tank";"Only ground vehicles are allowed";"Seuls les chars sont autorisés";"Sono ammessi solo i mezzi terrestri";"Nur Panzer sind zulässig";"Solo se permiten vehículos terrestres";"Разрешены только танки";"Dozwolone są jedynie czołgi";"Povolena pouze vozidla";"Sadece tanklar kullanılabilir";"只​有​地​面​载​具​才​能​参​加​该​行​动";"戦車のみ\t使用可能";"Apenas tanques são permitidos";"Дозволені лише танки";"Samo su tenkovi dozvoljeni";"Csak szárazföldi járművek engedélyezettek";"차량만 사용할 수 있습니다.";"Дазволены толькі танкі";"Sunt permise doar tancuri";"只​有​地​面​載​具​才​能​參​加​該​行​動";"只​有​地​面​载​具​才​能​参​加​该​行​动";"Chỉ dành cho xe tăng";;
"events/allowed_only/Ship";"Only naval vessels are allowed";"Seuls les navires sont autorisés";"Sono ammesse solo le navi";"Nur Schiffe sind zulässig";"Solo se permiten barcos";"Разрешены только корабли";"Dozwolone są tylko okręty";"Povoleny pouze lodě";"Sadece gemiler kullanılabilir";"只​有​水​面​载​具​才​能​参​加​该​行​动";"艦艇のみ\t使用可能";"Apenas veículos navais são permitidos";"Допускаються лише кораблі";"Samo su brodovi dozvoljeni";"Csak hadihajók engedélyezettek";"함선만 사용할 수 있습니다.";"Дазволены толькі караблі";"Sunt permise doar nave";"只​有​水​面​載​具​才​能​參​加​該​行​動";"只​有​舰​艇​可​以​参​加";"Chỉ tàu thủy được phép";;
